time_s,pull_point_y_m,displacement_m,displacement_in,applied_force_n,applied_force_lbf,target_pull_y_m,base_center_y_m,base_top_y_m
0.10416666666666667,0.2547749299713924,-0.039389785618654805,-1.5507789613643626,-1611.9203474440735,-362.37410967028694,0.29681054892338055,0.13692632651252312,0.21312632661252312
0.10833333333333334,0.34553133778550776,0.051366622195460565,2.0223079604512035,484.97142230084955,109.02591288115775,0.29691638225671385,0.1233507073589285,0.1995507074589285
0.1125,0.30878948907792714,0.014624773487879938,0.5757784837748008,580.1001405332681,130.41169948544547,0.2970222155900472,0.12892989165611338,0.2051298917561134
0.11666666666666667,0.4085661873321133,0.11440147174206611,4.503994950475044,-706.3841760534832,-158.80148004114787,0.2971280489233805,0.1210147709531773,0.1972147710531773
0.12083333333333333,0.3085314808002999,0.014366765210252708,0.5656206775690042,483.71482687525764,108.74341899162614,0.2972338822567139,0.12877514719278219,0.2049751472927822
0.125,0.41051286558767364,0.11634814999762644,4.580635826678207,-978.8753688003052,-220.05993708661933,0.2973397155900472,0.13089751762754934,0.20709751772754936
0.12916666666666665,0.3601291785377282,0.06596446294768099,2.597026100302401,-275.4951103496836,-61.933764586930245,0.29744554892338054,0.14606148773287234,0.22226148783287236
0.13333333333333333,0.4332336950734066,0.1390689794833594,5.475156672573204,-1428.8124327170653,-321.2098128872633,0.29755138225671385,0.14594234676746107,0.2221423468674611
0.1375,0.48842560792139256,0.19426089233134536,7.648066627218322,2.0702299930909476,0.4654062167206962,0.2976572155900472,0.15264687059618842,0.22884687069618842
0.14166666666666666,0.47818500154062316,0.18402028595057596,7.244893147660471,-1219.2664789756222,-274.102008495768,0.2977630489233805,0.17395332923258103,0.25015332933258105
0.14583333333333334,0.40213074586245484,0.10796603027240764,4.250631113086915,-2101.762440436641,-472.49499288183796,0.2978688822567139,0.18652970953378442,0.26272970963378445
0.15,0.4833711520349656,0.1892064364449184,7.44907230098104,-843.7035126854506,-189.6720949765736,0.2979747155900472,0.17913947972692343,0.25533947982692345
0.15416666666666667,0.40004517455158856,0.10588045896154136,4.168522006359896,141.37142012265747,31.781559542320696,0.29808054892338054,0.18444413822291816,0.26064413832291816
0.15833333333333333,0.4843624317025164,0.19019771611246922,7.488099059546032,-1061.571096168222,-238.65067615508644,0.29818638225671384,0.18030847101963782,0.2565084711196378
0.1625,0.40514235078053096,0.11097763519048376,4.3691982358458175,-65.93680126760682,-14.82318260436543,0.2982922155900472,0.1880110676937307,0.2642110677937307
0.16666666666666666,0.49227513916384813,0.19811042357380093,7.799622975346494,-1202.1861019025428,-270.2621869782195,0.2983980489233805,0.18602045979486512,0.26222045989486514
0.17083333333333334,0.4124630971723059,0.1182983815822587,4.65741659772672,-236.8003686687461,-53.23484060611116,0.29850388225671387,0.19583222399370676,0.27203222409370675
0.175,0.5009913568410111,0.20682664125096395,8.142781151612754,-1359.0510953533842,-305.5268403652916,0.2986097155900472,0.19473667747202808,0.2709366775720281
0.17916666666666667,0.4212844961773911,0.1271197805873439,5.004715771155272,-277.90437507912793,-62.475388844404726,0.29871554892338054,0.20465362299879203,0.280853623098792
0.18333333333333332,0.5097188416157533,0.21555412602570612,8.486382914397879,-1390.8594881553245,-312.67765153280544,0.29882138225671384,0.2034641622467703,0.27966416234677033
0.1875,0.42969357818685866,0.13552886259681146,5.3357819920004514,-296.19760869994064,-66.58787136058102,0.2989272155900472,0.21306270500825966,0.2892627051082597
0.19166666666666665,0.5176573860931188,0.22349267050307164,8.798924035554002,-1393.7448292848717,-313.3263020226219,0.2990330489233805,0.21140270672413597,0.28760270682413597
0.19583333333333333,0.43703342555273794,0.14286870996269074,5.624752360735856,-289.8388987141874,-65.15837648920441,0.29913888225671387,0.22040255237413894,0.29660255247413897
0.2,0.5243169821342363,0.23015226654418908,9.061112856070437,-1377.2791181921525,-309.62466291447777,0.2992447155900472,0.21806230276525326,0.2942623028652533
0.20416666666666666,0.4429508097769931,0.14878609418694588,5.857720243580546,-267.247847099765,-60.07970605224857,0.29935054892338053,0.22631993659839406,0.30251993669839405
0.20833333333333334,0.5294587276978953,0.23529401210784806,9.263543783773546,-1348.3747489605769,-303.1267022165551,0.2994563822567139,0.2232040483289123,0.29940404842891233
0.2125,0.4472995025509596,0.15313478696091243,6.028928620508363,-234.48553591523938,-52.714445501342055,0.2995622155900472,0.23066862937236063,0.30686862947236065
0.21666666666666667,0.5330129667267044,0.2388482511366572,9.403474454199102,-1311.9932237460052,-294.9478099847012,0.29966804892338056,0.22675828735772155,0.3029582874577216
0.22083333333333333,0.4500709636068688,0.15590624801682162,6.138041260504789,-195.88617780788854,-44.036964600890094,0.29977388225671386,0.2334400904282698,0.3096400905282698
0.225,0.5350208146745624,0.24085609908451522,9.482523586004536,-1271.6689091216401,-285.88254343276583,0.2998797155900472,0.22876613530557957,0.3049661354055796
0.22916666666666666,0.451345019763237,0.1571803041731898,6.188200951700385,-154.5227206910988,-34.738089523502424,0.29998554892338053,0.234714146584638,0.310914146684638
0.23333333333333334,0.5355927257873363,0.2414280101972891,9.505039771546816,-1229.8947373672634,-276.49133603178655,0.3000913822567139,0.22933804641835337,0.30553804651835337
0.2375,0.4512550807744646,0.15709036518441738,6.184660046630606,-112.5490943330293,-25.302042943870514,0.3001972155900472,0.2346242075958656,0.3108242076958656
0.24166666666666667,0.5348794261371476,0.24071471054710036,9.476957108153558,-1188.4054280535934,-267.1641682550314,0.30030304892338056,0.22862474676816466,0.3048247468681647
0.24583333333333332,0.4499638801031678,0.1557991645131206,6.133825374532307,-71.45115112339715,-16.06285776732929,0.30040888225671386,0.23333300692456874,0.30953300702456876
0.25,0.5330517792814078,0.2388870636913606,9.405002507533881,-1148.384953483317,-258.16720766452715,0.3005147155900472,0.2267970999124249,0.3029971000124249
0.25416666666666665,0.4476468004785362,0.15348208488848902,6.042601767263347,-32.23024708719504,-7.24564778352417,0.3006205489233805,0.23101592729993728,0.3072159273999373
0.2583333333333333,0.5302870728974266,0.2361223573073794,9.296155799503127,-1110.6181887976622,-249.6769012112387,0.3007263822567139,0.22403239352844376,0.3002323936284438
0.2625,0.4444806369895195,0.1503159213994723,5.917949661396547,4.4627252473469525,1.0032605462017545,0.3008322155900472,0.22784976381092054,0.30404976391092053
0.26666666666666666,0.5267598952394198,0.2325951796493726,9.157290537376873,-1075.6015577758826,-241.80484940030973,0.30093804892338055,0.22050521587043695,0.296705215970437
