time_s,pull_point_y_m,displacement_m,displacement_in,applied_force_n,applied_force_lbf,target_pull_y_m,base_center_y_m,base_bottom_y_m,base_top_y_m
0.2791666666666667,0.33422376409877674,-0.0339979484345686,-1.3385019068727797,773.9839096727596,173.99850470993894,0.37531254586667867,0.056880718218764115,-0.019319281881235897,0.1330807183187641
0.2833333333333333,0.3828846805947151,0.014662968061369741,0.577282207140541,60.35703756108873,13.56880182275536,0.37541837920001203,0.0461862286863212,-0.030013771413678815,0.12238622878632122
0.2875,0.3203460879347604,-0.047875624598584965,-1.8848671101805106,797.8119270002769,179.3552561015066,0.37552421253334534,0.04300304205474777,-0.033196958045252245,0.11920304215474778
0.2916666666666667,0.3694354655547587,0.0012137530214133552,0.047785552024147845,79.75770002565389,17.930244246854095,0.3756300458666787,0.032737013646364804,-0.04346298645363521,0.10893701374636482
0.29583333333333334,0.30735722594896875,-0.0608644865843766,-2.3962396293061654,814.3202494232135,183.066474617761,0.375735879200012,0.03001418006895612,-0.04618582003104389,0.10621418016895613
0.3,0.35692211219046854,-0.011299600342876803,-0.44486615523137024,92.8567317453468,20.87502372339163,0.37584171253334536,0.02022366028207466,-0.05597633981792535,0.09642366038207467
0.30416666666666664,0.2953372868427995,-0.07288442569054587,-2.8694655783679477,825.1024347133127,185.4904062971366,0.37594754586667867,0.017994240962786845,-0.05820575913721317,0.09419424106278686
0.30833333333333335,0.34540192937545194,-0.022819783157893403,-0.8984166597595828,100.99267665220293,22.704056899021786,0.37605337920001203,0.008703477467058048,-0.06749652263294197,0.08490347756705806
0.3125,0.28432466765125514,-0.08389704488209021,-3.303033263074418,831.3375266588329,186.89211072754028,0.37615921253334533,0.006981621771242528,-0.06921837832875749,0.08318162187124253
0.31666666666666665,0.3348972793251165,-0.033324433208228865,-1.3119855593790892,105.16288349483153,23.64155669182151,0.3762650458666787,-0.0018011725832773862,-0.0780011726832774,0.07439882751672262
0.3208333333333333,0.27432846738896793,-0.09389324514437741,-3.6965844545030477,833.911988086888,187.47087268023307,0.376370879200012,-0.0030145784910446958,-0.07921457859104471,0.07318542160895532
0.325,0.32540600118866325,-0.042815711344682095,-1.6856579269559882,106.12363619644228,23.857542491251092,0.37647671253334536,-0.0112924507197306,-0.08749245081973062,0.06490754938026941
0.32916666666666666,0.26533725200005637,-0.10288446053328898,-4.050569312334212,833.5052536879216,187.37943514987901,0.37658254586667866,-0.012005793879956258,-0.08820579397995627,0.06419420622004375
0.3333333333333333,0.31690877856310495,-0.05131293397024039,-2.020194250796866,104.46034867160253,23.483620580720455,0.376688379200012,-0.019789673345288895,-0.09598967344528891,0.05641032675471112
