1,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,moisture,beam_type
1,2.6,1.2693,0.34346,32.2402,31.7324,0.0256,5,Ibeam
1,2.65,1.2943,0.33916,32.8752,32.3575,0.0253,5,Ibeam
1,2.7,1.3193,0.36678,33.5102,32.9825,0.0273,5,Ibeam
1,2.75,1.3443,0.39012,34.1452,33.6075,0.0291,5,Ibeam
1,2.8,1.3693,0.40496,34.7802,34.2324,0.0302,5,Ibeam
1,2.85,1.3943,0.32989,35.4152,34.8575,0.0246,5,Ibeam
1,2.9,1.4193,0.34309,36.0502,35.4825,0.0256,5,Ibeam
1,2.95,1.4443,0.36975,36.6852,36.1075,0.0276,5,Ibeam
1,3,1.4693,0.38966,37.3202,36.7325,0.029,5,Ibeam
1,3.05,1.4943,0.41927,37.9552,37.3574,0.0313,5,Ibeam
1,3.1,1.5193,0.39719,38.5902,37.9825,0.0296,5,Ibeam
1,3.15,1.5443,0.37503,39.2252,38.6075,0.028,5,Ibeam
1,3.2,1.5693,0.41133,39.8602,39.2325,0.0307,5,Ibeam
1,3.25,1.5943,0.4468,40.4952,39.8574,0.0333,5,Ibeam
1,3.3,1.6193,0.47018,41.1302,40.4825,0.035,5,Ibeam
1,3.35,1.6443,0.46927,41.7652,41.1075,0.035,5,Ibeam
1,3.4,1.6693,0.45136,42.4002,41.7325,0.0336,5,Ibeam
1,3.45,1.6943,0.3987,43.0352,42.3574,0.0297,5,Ibeam
1,3.5,1.7193,0.43727,43.6702,42.9825,0.0326,5,Ibeam
1,3.55,1.7443,0.46588,44.3052,43.6075,0.0347,5,Ibeam
1,3.6,1.7693,0.46405,44.9402,44.2325,0.0346,5,Ibeam
1,3.65,1.7943,0.42663,45.5752,44.8574,0.0318,5,Ibeam
1,3.7,1.8193,0.47109,46.2102,45.4825,0.0351,5,Ibeam
1,3.75,1.8443,0.49453,46.8452,46.1075,0.0369,5,Ibeam
1,3.8,1.8693,0.51913,47.4802,46.7325,0.0387,5,Ibeam
1,3.85,1.8943,0.53484,48.1152,47.3575,0.0399,5,Ibeam
1,3.9,1.9193,0.43345,48.7502,47.9824,0.0323,5,Ibeam
1,3.95,1.9443,0.45925,49.3852,48.6075,0.0342,5,Ibeam
1,4,1.9693,0.49732,50.0202,49.2325,0.0371,5,Ibeam
1,4.05,1.9943,0.44858,50.6552,49.8574,0.0334,5,Ibeam
1,4.1,2.0193,0.45579,51.2902,50.4825,0.034,5,Ibeam
1,4.15,2.0443,0.49639,51.9252,51.1075,0.037,5,Ibeam
1,4.2,2.0693,0.53204,52.5602,51.7325,0.0397,5,Ibeam
1,4.25,2.0943,0.53407,53.1952,52.3574,0.0398,5,Ibeam
1,4.3,2.1193,0.51257,53.8302,52.9824,0.0382,5,Ibeam
1,4.35,2.1443,0.5307,54.4652,53.6075,0.0396,5,Ibeam
1,4.4,2.1693,0.56284,55.1002,54.2325,0.042,5,Ibeam
1,4.45,2.1943,0.56324,55.7352,54.8574,0.042,5,Ibeam
1,4.5,2.2193,0.60041,56.3702,55.4824,0.0448,5,Ibeam
1,4.55,2.2443,0.61352,57.0052,56.1075,0.0457,5,Ibeam
1,4.6,2.2693,0.65442,57.6402,56.7325,0.0488,5,Ibeam
1,4.65,2.2943,0.68882,58.2752,57.3574,0.0513,5,Ibeam
1,4.7,2.3193,0.63385,58.9102,57.9825,0.0472,5,Ibeam
1,4.75,2.3443,0.50958,59.5452,58.6075,0.038,5,Ibeam
1,4.8,2.3693,0.56636,60.1802,59.2325,0.0422,5,Ibeam
1,4.85,2.3943,0.59403,60.8152,59.8575,0.0443,5,Ibeam
1,4.9,2.4193,0.59969,61.4502,60.4825,0.0447,5,Ibeam
1,4.95,2.4443,0.64258,62.0852,61.1075,0.0479,5,Ibeam
1,5,2.4693,0.68774,62.7202,61.7325,0.0513,5,Ibeam
1,5.05,2.4943,0.72705,63.3552,62.3575,0.0542,5,Ibeam
1,5.1,2.5193,0.70876,63.9902,62.9825,0.0528,5,Ibeam
1,5.15,2.5443,0.68624,64.6252,63.6074,0.0512,5,Ibeam
1,5.2,2.5693,0.74861,65.2602,64.2325,0.0558,5,Ibeam
1,5.25,2.5943,0.77482,65.8952,64.8575,0.0578,5,Ibeam
1,5.3,2.6193,0.64727,66.5302,65.4824,0.0482,5,Ibeam
1,5.35,2.6443,0.70398,67.1652,66.1074,0.0525,5,Ibeam
1,5.4,2.6693,0.71819,67.8002,66.7325,0.0535,5,Ibeam
1,5.45,2.6943,0.70421,68.4352,67.3575,0.0525,5,Ibeam
1,5.5,2.7193,0.73182,69.0702,67.9824,0.0545,5,Ibeam
1,5.55,2.7443,0.76475,69.7052,68.6074,0.057,5,Ibeam
1,5.6,2.7693,0.81537,70.3402,69.2325,0.0608,5,Ibeam
1,5.65,2.7943,0.85627,70.9752,69.8575,0.0638,5,Ibeam
1,5.7,2.8193,0.90075,71.6102,70.4825,0.0671,5,Ibeam
1,5.75,2.8443,0.93293,72.2452,71.1074,0.0695,5,Ibeam
1,5.8,2.8693,0.75906,72.8802,71.7325,0.0566,5,Ibeam
1,5.85,2.8943,0.81482,73.5152,72.3575,0.0607,5,Ibeam
1,5.9,2.9193,0.80614,74.1502,72.9825,0.0601,5,Ibeam
1,5.95,2.9443,0.85923,74.7852,73.6074,0.064,5,Ibeam
1,6,2.9693,0.81905,75.4202,74.2325,0.0611,5,Ibeam
1,6.05,2.9943,0.85285,76.0552,74.8575,0.0636,5,Ibeam
1,6.1,3.0193,0.86992,76.6902,75.4825,0.0648,5,Ibeam
1,6.15,3.0443,0.92309,77.3251,76.1074,0.0688,5,Ibeam
1,6.2,3.0693,0.95064,77.9602,76.7324,0.0709,5,Ibeam
1,6.25,3.0943,0.98849,78.5952,77.3575,0.0737,5,Ibeam
1,6.3,3.1193,0.95861,79.2302,77.9825,0.0715,5,Ibeam
1,6.35,3.1443,1.0215,79.8652,78.6075,0.0761,5,Ibeam
1,6.4,3.1693,1.0017,80.5002,79.2325,0.0747,5,Ibeam
1,6.45,3.1943,1.01527,81.1352,79.8575,0.0757,5,Ibeam
1,6.5,3.2193,1.06204,81.7702,80.4825,0.0792,5,Ibeam
1,6.55,3.2443,1.05422,82.4052,81.1075,0.0786,5,Ibeam
1,6.6,3.2693,1.03259,83.0402,81.7325,0.077,5,Ibeam
1,6.65,3.2943,1.08413,83.6752,82.3575,0.0808,5,Ibeam
1,6.7,3.3193,1.06599,84.3102,82.9825,0.0795,5,Ibeam
1,6.75,3.3443,1.07561,84.9452,83.6075,0.0802,5,Ibeam
1,6.8,3.3693,1.13074,85.5802,84.2324,0.0843,5,Ibeam
1,6.85,3.3943,1.16424,86.2152,84.8575,0.0868,5,Ibeam
1,6.9,3.4193,1.11318,86.8502,85.4825,0.083,5,Ibeam
1,6.95,3.4443,1.0539,87.4852,86.1075,0.0786,5,Ibeam
1,7,3.4693,1.11033,88.1201,86.7324,0.0828,5,Ibeam
1,7.05,3.4943,1.08796,88.7552,87.3574,0.0811,5,Ibeam
1,7.1,3.5193,1.11018,89.3902,87.9825,0.0828,5,Ibeam
1,7.15,3.5443,1.10099,90.0252,88.6075,0.0821,5,Ibeam
1,7.2,3.5693,1.15938,90.6602,89.2324,0.0864,5,Ibeam
1,7.25,3.5943,1.1343,91.2952,89.8575,0.0845,5,Ibeam
1,7.3,3.6193,1.06975,91.9302,90.4825,0.0797,5,Ibeam
1,7.35,3.6443,1.11609,92.5652,91.1075,0.0832,5,Ibeam
1,7.4,3.6693,1.09269,93.2002,91.7324,0.0814,5,Ibeam
1,7.45,3.6943,1.13523,93.8352,92.3575,0.0846,5,Ibeam
1,7.5,3.7193,1.20116,94.4702,92.9825,0.0895,5,Ibeam
1,7.55,3.7443,1.09281,95.1052,93.6075,0.0815,5,Ibeam
1,7.6,3.7693,1.11557,95.7402,94.2324,0.0832,5,Ibeam
1,7.65,3.7943,1.17372,96.3752,94.8574,0.0875,5,Ibeam
1,7.7,3.8193,1.17154,97.0102,95.4825,0.0873,5,Ibeam
1,7.75,3.8443,1.10793,97.6452,96.1075,0.0826,5,Ibeam
1,7.8,3.8693,1.16043,98.2802,96.7325,0.0865,5,Ibeam
1,7.85,3.8943,1.14636,98.9152,97.3574,0.0854,5,Ibeam
1,7.9,3.9193,1.14021,99.5502,97.9825,0.085,5,Ibeam
1,7.95,3.9443,1.1438,100.1852,98.6075,0.0853,5,Ibeam
1,8,3.9693,1.10452,100.8202,99.2325,0.0823,5,Ibeam
1,8.05,3.9943,1.12888,101.4552,99.8574,0.0841,5,Ibeam
1,8.1,4.0193,1.15383,102.0902,100.4825,0.086,5,Ibeam
1,8.15,4.0443,1.16482,102.7252,101.1075,0.0868,5,Ibeam
1,8.2,4.0693,1.20407,103.3602,101.7325,0.0897,5,Ibeam
1,8.25,4.0943,1.24078,103.9952,102.3574,0.0925,5,Ibeam
1,8.3,4.1193,1.27305,104.6302,102.9824,0.0949,5,Ibeam
1,8.35,4.1443,1.23403,105.2652,103.6075,0.092,5,Ibeam
1,8.4,4.1693,1.22486,105.9002,104.2325,0.0913,5,Ibeam
1,8.45,4.1943,1.23245,106.5352,104.8574,0.0919,5,Ibeam
1,8.5,4.2193,1.2756,107.1701,105.4824,0.0951,5,Ibeam
1,8.55,4.2443,1.26921,107.8052,106.1075,0.0946,5,Ibeam
1,8.6,4.2693,1.27676,108.4402,106.7325,0.0952,5,Ibeam
1,8.65,4.2943,1.26135,109.0752,107.3575,0.094,5,Ibeam
1,8.7,4.3193,1.3063,109.7102,107.9824,0.0974,5,Ibeam
1,8.75,4.3443,1.31884,110.3452,108.6075,0.0983,5,Ibeam
1,8.8,4.3693,1.31191,110.9802,109.2325,0.0978,5,Ibeam
1,8.85,4.3943,1.3199,111.6152,109.8575,0.0984,5,Ibeam
1,8.9,4.4193,1.32422,112.2502,110.4825,0.0987,5,Ibeam
1,8.95,4.4443,1.33218,112.8852,111.1075,0.0993,5,Ibeam
1,9,4.4693,1.35224,113.5202,111.7325,0.1008,5,Ibeam
1,9.05,4.4943,1.3784,114.1552,112.3575,0.1027,5,Ibeam
1,9.1,4.5193,1.42095,114.7902,112.9824,0.1059,5,Ibeam
1,9.15,4.5443,1.39538,115.4252,113.6075,0.104,5,Ibeam
1,9.2,4.5693,1.3998,116.0602,114.2325,0.1043,5,Ibeam
1,9.25,4.5943,1.43156,116.6952,114.8575,0.1067,5,Ibeam
1,9.3,4.6193,1.44905,117.3302,115.4824,0.108,5,Ibeam
1,9.35,4.6443,1.48046,117.9651,116.1074,0.1104,5,Ibeam
1,9.4,4.6693,1.50108,118.6002,116.7325,0.1119,5,Ibeam
1,9.45,4.6943,1.5031,119.2352,117.3575,0.112,5,Ibeam
1,9.5,4.7193,1.48661,119.8702,117.9825,0.1108,5,Ibeam
1,9.55,4.7443,1.53288,120.5052,118.6074,0.1143,5,Ibeam
1,9.6,4.7693,1.5403,121.1402,119.2325,0.1148,5,Ibeam
1,9.65,4.7943,1.55437,121.7752,119.8575,0.1159,5,Ibeam
1,9.7,4.8193,1.56688,122.4102,120.4825,0.1168,5,Ibeam
1,9.75,4.8443,1.57968,123.0452,121.1074,0.1177,5,Ibeam
1,9.8,4.8693,1.63218,123.6802,121.7325,0.1217,5,Ibeam
1,9.85,4.8943,1.65568,124.3152,122.3575,0.1234,5,Ibeam
1,9.9,4.9193,1.6957,124.9502,122.9825,0.1264,5,Ibeam
1,9.95,4.9443,1.68666,125.5852,123.6074,0.1257,5,Ibeam
1,10,4.9693,1.68154,126.2202,124.2324,0.1253,5,Ibeam
1,10.05,4.9943,1.71731,126.8552,124.8575,0.128,5,Ibeam
1,10.1,5.0193,1.75981,127.4902,125.4825,0.1312,5,Ibeam
1,10.15,5.0443,1.80676,128.1252,126.1075,0.1347,5,Ibeam
1,10.2,5.0693,1.78136,128.7601,126.7324,0.1328,5,Ibeam
1,10.25,5.0943,1.73953,129.3952,127.3575,0.1297,5,Ibeam
1,10.3,5.1193,1.78351,130.0302,127.9825,0.1329,5,Ibeam
1,10.35,5.1443,1.7872,130.6652,128.6075,0.1332,5,Ibeam
1,10.4,5.1693,1.79555,131.3002,129.2324,0.1338,5,Ibeam
1,10.45,5.1943,1.81923,131.9352,129.8575,0.1356,5,Ibeam
1,10.5,5.2193,1.80115,132.5702,130.4825,0.1343,5,Ibeam
1,10.55,5.2443,1.81776,133.2052,131.1075,0.1355,5,Ibeam
1,10.6,5.2693,1.8579,133.8402,131.7325,0.1385,5,Ibeam
1,10.65,5.2943,1.90924,134.4752,132.3575,0.1423,5,Ibeam
1,10.7,5.3193,1.90693,135.1102,132.9825,0.1421,5,Ibeam
1,10.75,5.3443,1.89945,135.7452,133.6074,0.1416,5,Ibeam
1,10.8,5.3693,1.92726,136.3801,134.2324,0.1437,5,Ibeam
1,10.85,5.3943,1.94747,137.0152,134.8575,0.1452,5,Ibeam
1,10.9,5.4193,1.9994,137.6502,135.4825,0.149,5,Ibeam
1,10.95,5.4443,2.02753,138.2852,136.1075,0.1511,5,Ibeam
1,11,5.4693,2.02876,138.9202,136.7324,0.1512,5,Ibeam
1,11.05,5.4943,2.00463,139.5551,137.3574,0.1494,5,Ibeam
1,11.1,5.5193,2.04442,140.1902,137.9825,0.1524,5,Ibeam
1,11.15,5.5443,2.05574,140.8252,138.6075,0.1532,5,Ibeam
1,11.2,5.5693,2.06155,141.4602,139.2325,0.1537,5,Ibeam
1,11.25,5.5943,2.10606,142.0952,139.8574,0.157,5,Ibeam
1,11.3,5.6193,2.13664,142.7302,140.4825,0.1593,5,Ibeam
1,11.35,5.6443,2.15444,143.3652,141.1075,0.1606,5,Ibeam
1,11.4,5.6693,2.19846,144.0002,141.7325,0.1639,5,Ibeam
1,11.45,5.6943,2.16909,144.6352,142.3575,0.1617,5,Ibeam
1,11.5,5.7193,2.1681,145.2702,142.9825,0.1616,5,Ibeam
1,11.55,5.7443,2.23404,145.9052,143.6075,0.1665,5,Ibeam
1,11.6,5.7693,2.29637,146.5402,144.2325,0.1712,5,Ibeam
1,11.65,5.7943,2.23625,147.1752,144.8574,0.1667,5,Ibeam
1,11.7,5.8193,2.24893,147.8102,145.4824,0.1676,5,Ibeam
1,11.75,5.8443,2.29338,148.4452,146.1075,0.1709,5,Ibeam
1,11.8,5.8693,2.30723,149.0802,146.7324,0.172,5,Ibeam
1,11.85,5.8943,2.31684,149.7151,147.3574,0.1727,5,Ibeam
1,11.9,5.9193,2.31059,150.3501,147.9824,0.1722,5,Ibeam
1,11.95,5.9443,2.33104,150.9852,148.6075,0.1738,5,Ibeam
1,12,5.9693,2.31681,151.6202,149.2325,0.1727,5,Ibeam
1,12.05,5.9943,2.32647,152.2552,149.8575,0.1734,5,Ibeam
1,12.1,6.0193,2.35601,152.8902,150.4824,0.1756,5,Ibeam
1,12.15,6.0443,2.42416,153.5252,151.1075,0.1807,5,Ibeam
1,12.2,6.0693,2.42706,154.1602,151.7325,0.1809,5,Ibeam
1,12.25,6.0943,2.46225,154.7952,152.3574,0.1835,5,Ibeam
1,12.3,6.1193,2.52728,155.4302,152.9824,0.1884,5,Ibeam
1,12.35,6.1443,2.51444,156.0652,153.6075,0.1874,5,Ibeam
1,12.4,6.1693,2.58577,156.7002,154.2325,0.1927,5,Ibeam
1,12.45,6.1943,2.62594,157.3352,154.8574,0.1957,5,Ibeam
1,12.5,6.2193,2.61643,157.9702,155.4824,0.195,5,Ibeam
1,12.55,6.2443,2.57066,158.6052,156.1075,0.1916,5,Ibeam
1,12.6,6.2693,2.59471,159.2402,156.7325,0.1934,5,Ibeam
1,12.65,6.2943,2.57557,159.8752,157.3575,0.192,5,Ibeam
1,12.7,6.3193,2.61257,160.5102,157.9824,0.1947,5,Ibeam
1,12.75,6.3443,2.63395,161.1452,158.6075,0.1963,5,Ibeam
1,12.8,6.3693,2.66058,161.7802,159.2325,0.1983,5,Ibeam
1,12.85,6.3943,2.6891,162.4152,159.8575,0.2004,5,Ibeam
1,12.9,6.4193,2.68856,163.0502,160.4825,0.2004,5,Ibeam
1,12.95,6.4443,2.72852,163.6852,161.1074,0.2034,5,Ibeam
1,13,6.4693,2.73244,164.3202,161.7325,0.2037,5,Ibeam
1,13.05,6.4943,2.73683,164.9552,162.3575,0.204,5,Ibeam
1,13.1,6.5193,2.80577,165.5902,162.9825,0.2091,5,Ibeam
1,13.15,6.5443,2.80591,166.2251,163.6074,0.2091,5,Ibeam
1,13.2,6.5693,2.80993,166.8602,164.2325,0.2094,5,Ibeam
1,13.25,6.5943,2.87636,167.4952,164.8575,0.2144,5,Ibeam
1,13.3,6.6193,2.90488,168.1302,165.4824,0.2165,5,Ibeam
1,13.35,6.6443,2.95152,168.7651,166.1074,0.22,5,Ibeam
1,13.4,6.6693,2.97557,169.4002,166.7325,0.2218,5,Ibeam
1,13.45,6.6943,2.96316,170.0352,167.3575,0.2209,5,Ibeam
1,13.5,6.7193,2.9671,170.6702,167.9824,0.2212,5,Ibeam
1,13.55,6.7443,3.00577,171.3052,168.6074,0.224,5,Ibeam
1,13.6,6.7693,3.03217,171.9402,169.2325,0.226,5,Ibeam
1,13.65,6.7943,3.10392,172.5752,169.8575,0.2314,5,Ibeam
1,13.7,6.8193,3.10167,173.2102,170.4825,0.2312,5,Ibeam
1,13.75,6.8443,3.14729,173.8452,171.1074,0.2346,5,Ibeam
1,13.8,6.8693,3.19474,174.4802,171.7324,0.2381,5,Ibeam
1,13.85,6.8943,3.14388,175.1152,172.3575,0.2343,5,Ibeam
1,13.9,6.9193,3.24324,175.7502,172.9825,0.2417,5,Ibeam
1,13.95,6.9443,3.2538,176.3852,173.6074,0.2425,5,Ibeam
1,14,6.9693,3.22753,177.0201,174.2324,0.2406,5,Ibeam
1,14.05,6.9943,3.24928,177.6552,174.8575,0.2422,5,Ibeam
1,14.1,7.0193,3.27016,178.2902,175.4825,0.2438,5,Ibeam
1,14.15,7.0443,3.32746,178.9251,176.1074,0.248,5,Ibeam
1,14.2,7.0693,3.26478,179.5602,176.7324,0.2433,5,Ibeam
1,14.25,7.0943,3.27935,180.1952,177.3575,0.2444,5,Ibeam
1,14.3,7.1193,3.35112,180.8302,177.9825,0.2498,5,Ibeam
1,14.35,7.1443,3.37691,181.4652,178.6075,0.2517,5,Ibeam
1,14.4,7.1693,3.42755,182.1002,179.2325,0.2555,5,Ibeam
1,14.45,7.1943,3.44824,182.7352,179.8575,0.257,5,Ibeam
1,14.5,7.2193,3.44412,183.3702,180.4825,0.2567,5,Ibeam
1,14.55,7.2443,3.51777,184.0052,181.1075,0.2622,5,Ibeam
1,14.6,7.2693,3.50192,184.6402,181.7325,0.261,5,Ibeam
1,14.65,7.2943,3.55843,185.2752,182.3574,0.2652,5,Ibeam
1,14.7,7.3193,3.54667,185.9102,182.9825,0.2644,5,Ibeam
1,14.75,7.3443,3.61859,186.5452,183.6075,0.2697,5,Ibeam
1,14.8,7.3693,3.57537,187.1801,184.2324,0.2665,5,Ibeam
1,14.85,7.3943,3.61851,187.8151,184.8574,0.2697,5,Ibeam
1,14.9,7.4193,3.66089,188.4502,185.4825,0.2729,5,Ibeam
1,14.95,7.4443,3.66122,189.0852,186.1075,0.2729,5,Ibeam
1,15,7.4693,3.58649,189.7202,186.7324,0.2673,5,Ibeam
1,15.05,7.4943,3.54223,190.3551,187.3574,0.264,5,Ibeam
1,15.1,7.5193,3.62636,190.9902,187.9825,0.2703,5,Ibeam
1,15.15,7.5443,3.69166,191.6252,188.6075,0.2752,5,Ibeam
1,15.2,7.5693,3.74794,192.2602,189.2325,0.2794,5,Ibeam
1,15.25,7.5943,3.77905,192.8952,189.8575,0.2817,5,Ibeam
1,15.3,7.6193,3.77464,193.5302,190.4824,0.2814,5,Ibeam
1,15.35,7.6443,3.78487,194.1652,191.1075,0.2821,5,Ibeam
1,15.4,7.6693,3.88434,194.8002,191.7325,0.2895,5,Ibeam
1,15.45,7.6943,3.88897,195.4352,192.3575,0.2899,5,Ibeam
1,15.5,7.7193,3.87759,196.0702,192.9824,0.289,5,Ibeam
1,15.55,7.7443,3.91849,196.7052,193.6075,0.2921,5,Ibeam
1,15.6,7.7693,3.95478,197.3402,194.2325,0.2948,5,Ibeam
1,15.65,7.7943,3.93654,197.9751,194.8574,0.2934,5,Ibeam
1,15.7,7.8193,3.95294,198.6102,195.4824,0.2946,5,Ibeam
1,15.75,7.8443,3.91042,199.2452,196.1075,0.2915,5,Ibeam
1,15.8,7.8693,3.98303,199.8802,196.7325,0.2969,5,Ibeam
1,15.85,7.8943,3.95645,200.5151,197.3574,0.2949,5,Ibeam
1,15.9,7.9193,3.97504,201.1502,197.9824,0.2963,5,Ibeam
1,15.95,7.9443,3.88297,201.7852,198.6075,0.2894,5,Ibeam
1,16,7.9693,3.9887,202.4202,199.2325,0.2973,5,Ibeam
1,16.05,7.9943,3.9637,203.0552,199.8574,0.2954,5,Ibeam
1,16.1,8.0193,3.97518,203.6902,200.4825,0.2963,5,Ibeam
1,16.15,8.0443,4.04873,204.3252,201.1075,0.3018,5,Ibeam
1,16.2,8.0693,4.09115,204.9602,201.7325,0.3049,5,Ibeam
1,16.25,8.0943,4.06601,205.5952,202.3575,0.3031,5,Ibeam
1,16.3,8.1193,4.11288,206.2301,202.9824,0.3066,5,Ibeam
1,16.35,8.1443,3.92493,206.8652,203.6074,0.2926,5,Ibeam
1,16.4,8.1693,3.94617,207.5002,204.2325,0.2941,5,Ibeam
1,16.45,8.1943,3.99626,208.1352,204.8574,0.2979,5,Ibeam
1,16.5,8.2193,4.07083,208.7702,205.4825,0.3034,5,Ibeam
1,16.55,8.2443,4.10413,209.4052,206.1074,0.3059,5,Ibeam
1,16.6,8.2693,4.03898,210.0402,206.7325,0.3011,5,Ibeam
1,16.65,8.2943,3.97316,210.6752,207.3575,0.2962,5,Ibeam
1,16.7,8.3193,4.03071,211.3102,207.9824,0.3004,5,Ibeam
1,16.75,8.3443,3.92408,211.9452,208.6075,0.2925,5,Ibeam
1,16.8,8.3693,3.83796,212.5802,209.2325,0.2861,5,Ibeam
1,16.85,8.3943,3.86564,213.2152,209.8575,0.2881,5,Ibeam
1,16.9,8.4193,3.82209,213.8502,210.4825,0.2849,5,Ibeam
1,16.95,8.4443,3.84434,214.4852,211.1074,0.2865,5,Ibeam
1,17,8.4693,3.81957,215.1202,211.7325,0.2847,5,Ibeam
1,17.05,8.4943,3.80356,215.7552,212.3575,0.2835,5,Ibeam
1,17.1,8.5193,3.81865,216.3902,212.9824,0.2846,5,Ibeam
1,17.15,8.5443,3.88329,217.0251,213.6074,0.2895,5,Ibeam
1,17.2,8.5693,3.83266,217.6602,214.2325,0.2857,5,Ibeam
1,17.25,8.5943,3.91948,218.2952,214.8575,0.2922,5,Ibeam
1,17.3,8.6193,3.88846,218.9302,215.4824,0.2898,5,Ibeam
1,17.35,8.6443,3.90911,219.5652,216.1074,0.2914,5,Ibeam
1,17.4,8.6693,3.90208,220.2002,216.7325,0.2909,5,Ibeam
1,17.45,8.6943,3.9108,220.8352,217.3575,0.2915,5,Ibeam
1,17.5,8.7193,3.90013,221.4702,217.9825,0.2907,5,Ibeam
1,17.55,8.7443,3.94013,222.1051,218.6074,0.2937,5,Ibeam
1,17.6,8.7693,3.95221,222.7402,219.2325,0.2946,5,Ibeam
1,17.65,8.7943,3.98483,223.3752,219.8575,0.297,5,Ibeam
1,17.7,8.8193,4.01562,224.0102,220.4825,0.2993,5,Ibeam
1,17.75,8.8443,3.99884,224.6452,221.1074,0.2981,5,Ibeam
1,17.8,8.8693,4.03336,225.2802,221.7324,0.3006,5,Ibeam
