1,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,moisture,beam_type
1,4.45,2.19431,0.79499,55.7354,54.8577,0.0593,15,Ibeam
1,4.5,2.21931,0.75634,56.3704,55.4826,0.0564,15,Ibeam
1,4.55,2.24431,0.76985,57.0054,56.1077,0.0574,15,Ibeam
1,4.6,2.26931,0.84575,57.6404,56.7327,0.063,15,Ibeam
1,4.65,2.29431,0.79552,58.2754,57.3577,0.0593,15,Ibeam
1,4.7,2.31931,0.84153,58.9104,57.9827,0.0627,15,Ibeam
1,4.75,2.34431,0.9042,59.5454,58.6077,0.0674,15,Ibeam
1,4.8,2.36931,0.93938,60.1804,59.2327,0.07,15,Ibeam
1,4.85,2.39431,0.9561,60.8154,59.8577,0.0713,15,Ibeam
1,4.9,2.41931,1.00767,61.4504,60.4827,0.0751,15,Ibeam
1,4.95,2.44431,0.93083,62.0854,61.1077,0.0694,15,Ibeam
1,5,2.46931,0.89912,62.7204,61.7327,0.067,15,Ibeam
1,5.05,2.49431,0.97906,63.3554,62.3577,0.073,15,Ibeam
1,5.1,2.51931,0.95521,63.9904,62.9827,0.0712,15,Ibeam
1,5.15,2.54431,0.99108,64.6254,63.6077,0.0739,15,Ibeam
1,5.2,2.56931,1.06482,65.2604,64.2327,0.0794,15,Ibeam
1,5.25,2.59431,0.93655,65.8954,64.8577,0.0698,15,Ibeam
1,5.3,2.61931,0.99205,66.5304,65.4827,0.0739,15,Ibeam
1,5.35,2.64431,1.01988,67.1654,66.1077,0.076,15,Ibeam
1,5.4,2.66931,1.05906,67.8004,66.7327,0.0789,15,Ibeam
1,5.45,2.69431,1.09451,68.4354,67.3577,0.0816,15,Ibeam
1,5.5,2.71931,1.06939,69.0704,67.9826,0.0797,15,Ibeam
1,5.55,2.74431,1.11419,69.7054,68.6077,0.083,15,Ibeam
1,5.6,2.76931,1.05016,70.3404,69.2327,0.0783,15,Ibeam
1,5.65,2.79431,0.96361,70.9754,69.8577,0.0718,15,Ibeam
1,5.7,2.81931,1.04385,71.6104,70.4827,0.0778,15,Ibeam
1,5.75,2.84431,0.95957,72.2454,71.1077,0.0715,15,Ibeam
1,5.8,2.86931,1.01518,72.8804,71.7327,0.0757,15,Ibeam
1,5.85,2.89431,1.02249,73.5154,72.3577,0.0762,15,Ibeam
1,5.9,2.91931,1.06894,74.1504,72.9827,0.0797,15,Ibeam
1,5.95,2.94431,1.09799,74.7854,73.6077,0.0818,15,Ibeam
1,6,2.96931,1.12613,75.4204,74.2327,0.0839,15,Ibeam
1,6.05,2.99431,1.15656,76.0554,74.8577,0.0862,15,Ibeam
1,6.1,3.01931,1.1393,76.6904,75.4827,0.0849,15,Ibeam
1,6.15,3.04431,1.16749,77.3254,76.1076,0.087,15,Ibeam
1,6.2,3.06931,1.20867,77.9604,76.7327,0.0901,15,Ibeam
1,6.25,3.09431,1.206,78.5954,77.3577,0.0899,15,Ibeam
1,6.3,3.11931,1.23113,79.2304,77.9827,0.0918,15,Ibeam
1,6.35,3.14431,1.23079,79.8654,78.6077,0.0917,15,Ibeam
1,6.4,3.16931,1.26089,80.5004,79.2327,0.094,15,Ibeam
1,6.45,3.19431,1.30394,81.1354,79.8577,0.0972,15,Ibeam
1,6.5,3.21931,1.29187,81.7704,80.4827,0.0963,15,Ibeam
1,6.55,3.24431,1.3061,82.4054,81.1077,0.0974,15,Ibeam
1,6.6,3.26931,1.345,83.0404,81.7327,0.1003,15,Ibeam
1,6.65,3.29431,1.36838,83.6754,82.3577,0.102,15,Ibeam
1,6.7,3.31931,1.34824,84.3104,82.9827,0.1005,15,Ibeam
1,6.75,3.34431,1.38744,84.9454,83.6077,0.1034,15,Ibeam
1,6.8,3.36931,1.4329,85.5804,84.2326,0.1068,15,Ibeam
1,6.85,3.39431,1.41553,86.2154,84.8577,0.1055,15,Ibeam
1,6.9,3.41931,1.42837,86.8504,85.4827,0.1065,15,Ibeam
1,6.95,3.44431,1.46144,87.4854,86.1077,0.1089,15,Ibeam
1,7,3.46931,1.49489,88.1204,86.7326,0.1114,15,Ibeam
1,7.05,3.49431,1.52805,88.7554,87.3577,0.1139,15,Ibeam
1,7.1,3.51931,1.54004,89.3904,87.9827,0.1148,15,Ibeam
1,7.15,3.54431,1.56199,90.0254,88.6077,0.1164,15,Ibeam
1,7.2,3.56931,1.55906,90.6604,89.2327,0.1162,15,Ibeam
1,7.25,3.59431,1.57,91.2954,89.8577,0.117,15,Ibeam
1,7.3,3.61931,1.58603,91.9304,90.4827,0.1182,15,Ibeam
1,7.35,3.64431,1.6074,92.5654,91.1077,0.1198,15,Ibeam
1,7.4,3.66931,1.58756,93.2004,91.7327,0.1183,15,Ibeam
1,7.45,3.69431,1.60985,93.8354,92.3577,0.12,15,Ibeam
1,7.5,3.71931,1.63396,94.4704,92.9827,0.1218,15,Ibeam
1,7.55,3.74431,1.69433,95.1054,93.6077,0.1263,15,Ibeam
1,7.6,3.76931,1.70451,95.7404,94.2327,0.1271,15,Ibeam
1,7.65,3.79431,1.71375,96.3754,94.8576,0.1277,15,Ibeam
1,7.7,3.81931,1.73687,97.0104,95.4827,0.1295,15,Ibeam
1,7.75,3.84431,1.73054,97.6454,96.1077,0.129,15,Ibeam
1,7.8,3.86931,1.74166,98.2804,96.7327,0.1298,15,Ibeam
1,7.85,3.89431,1.74981,98.9154,97.3576,0.1304,15,Ibeam
1,7.9,3.91931,1.78518,99.5504,97.9827,0.1331,15,Ibeam
1,7.95,3.94431,1.76277,100.1854,98.6077,0.1314,15,Ibeam
1,8,3.96931,1.79348,100.8204,99.2327,0.1337,15,Ibeam
1,8.05,3.99431,1.79606,101.4554,99.8577,0.1339,15,Ibeam
1,8.1,4.01931,1.80525,102.0904,100.4827,0.1346,15,Ibeam
1,8.15,4.04431,1.82073,102.7254,101.1077,0.1357,15,Ibeam
1,8.2,4.06931,1.83105,103.3604,101.7327,0.1365,15,Ibeam
1,8.25,4.09431,1.83511,103.9954,102.3576,0.1368,15,Ibeam
1,8.3,4.11931,1.86535,104.6304,102.9827,0.139,15,Ibeam
1,8.35,4.14431,1.89273,105.2654,103.6077,0.1411,15,Ibeam
1,8.4,4.16931,1.90399,105.9004,104.2327,0.1419,15,Ibeam
1,8.45,4.19431,1.94898,106.5354,104.8577,0.1453,15,Ibeam
1,8.5,4.21931,1.95792,107.1704,105.4826,0.1459,15,Ibeam
1,8.55,4.24431,1.95015,107.8054,106.1077,0.1454,15,Ibeam
1,8.6,4.26931,1.97522,108.4404,106.7327,0.1472,15,Ibeam
1,8.65,4.29431,1.9726,109.0754,107.3577,0.147,15,Ibeam
1,8.7,4.31931,1.97224,109.7104,107.9826,0.147,15,Ibeam
1,8.75,4.34431,2.00631,110.3454,108.6077,0.1495,15,Ibeam
1,8.8,4.36931,2.041,110.9804,109.2327,0.1521,15,Ibeam
1,8.85,4.39431,2.04187,111.6154,109.8577,0.1522,15,Ibeam
1,8.9,4.41931,2.03492,112.2504,110.4827,0.1517,15,Ibeam
1,8.95,4.44431,2.05822,112.8854,111.1077,0.1534,15,Ibeam
1,9,4.46931,2.08626,113.5204,111.7327,0.1555,15,Ibeam
1,9.05,4.49431,2.14575,114.1554,112.3577,0.1599,15,Ibeam
1,9.1,4.51931,2.20538,114.7904,112.9827,0.1644,15,Ibeam
1,9.15,4.54431,2.21429,115.4254,113.6077,0.165,15,Ibeam
1,9.2,4.56931,2.25129,116.0604,114.2327,0.1678,15,Ibeam
1,9.25,4.59431,2.23383,116.6954,114.8577,0.1665,15,Ibeam
1,9.3,4.61931,2.25222,117.3304,115.4827,0.1679,15,Ibeam
1,9.35,4.64431,2.2903,117.9653,116.1076,0.1707,15,Ibeam
1,9.4,4.66931,2.31344,118.6004,116.7327,0.1724,15,Ibeam
1,9.45,4.69431,2.29437,119.2354,117.3577,0.171,15,Ibeam
1,9.5,4.71931,2.25327,119.8704,117.9827,0.168,15,Ibeam
1,9.55,4.74431,2.27983,120.5054,118.6076,0.1699,15,Ibeam
1,9.6,4.76931,2.30236,121.1404,119.2327,0.1716,15,Ibeam
1,9.65,4.79431,2.32458,121.7754,119.8577,0.1733,15,Ibeam
1,9.7,4.81931,2.35264,122.4104,120.4827,0.1754,15,Ibeam
1,9.75,4.84431,2.34718,123.0454,121.1077,0.175,15,Ibeam
1,9.8,4.86931,2.36466,123.6804,121.7327,0.1763,15,Ibeam
1,9.85,4.89431,2.36201,124.3154,122.3577,0.1761,15,Ibeam
1,9.9,4.91931,2.37466,124.9504,122.9827,0.177,15,Ibeam
1,9.95,4.94431,2.36474,125.5854,123.6077,0.1763,15,Ibeam
1,10,4.96931,2.39711,126.2204,124.2327,0.1787,15,Ibeam
1,10.05,4.99431,2.38958,126.8554,124.8577,0.1781,15,Ibeam
1,10.1,5.01931,2.4018,127.4904,125.4827,0.179,15,Ibeam
1,10.15,5.04431,2.45198,128.1254,126.1077,0.1828,15,Ibeam
1,10.2,5.06931,2.42449,128.7604,126.7326,0.1807,15,Ibeam
1,10.25,5.09431,2.41212,129.3954,127.3577,0.1798,15,Ibeam
1,10.3,5.11931,2.44794,130.0304,127.9827,0.1825,15,Ibeam
1,10.35,5.14431,2.4332,130.6654,128.6077,0.1814,15,Ibeam
1,10.4,5.16931,2.47075,131.3004,129.2326,0.1842,15,Ibeam
1,10.45,5.19431,2.50065,131.9354,129.8577,0.1864,15,Ibeam
1,10.5,5.21931,2.4821,132.5704,130.4827,0.185,15,Ibeam
1,10.55,5.24431,2.50968,133.2054,131.1077,0.1871,15,Ibeam
1,10.6,5.26931,2.50185,133.8404,131.7326,0.1865,15,Ibeam
1,10.65,5.29431,2.52551,134.4754,132.3577,0.1882,15,Ibeam
1,10.7,5.31931,2.58366,135.1104,132.9827,0.1926,15,Ibeam
1,10.75,5.34431,2.60313,135.7454,133.6077,0.194,15,Ibeam
1,10.8,5.3693,2.63486,136.3803,134.2326,0.1964,15,Ibeam
1,10.85,5.39431,2.68242,137.0154,134.8577,0.1999,15,Ibeam
1,10.9,5.41931,2.69413,137.6504,135.4827,0.2008,15,Ibeam
1,10.95,5.44431,2.60102,138.2854,136.1077,0.1939,15,Ibeam
1,11,5.46931,2.57946,138.9204,136.7326,0.1923,15,Ibeam
1,11.05,5.49431,2.62677,139.5554,137.3576,0.1958,15,Ibeam
1,11.1,5.51931,2.62006,140.1904,137.9827,0.1953,15,Ibeam
1,11.15,5.54431,2.62927,140.8254,138.6077,0.196,15,Ibeam
1,11.2,5.56931,2.66219,141.4604,139.2327,0.1984,15,Ibeam
1,11.25,5.59431,2.67984,142.0954,139.8576,0.1997,15,Ibeam
1,11.3,5.61931,2.67817,142.7304,140.4827,0.1996,15,Ibeam
1,11.35,5.64431,2.71582,143.3654,141.1077,0.2024,15,Ibeam
1,11.4,5.66931,2.73693,144.0004,141.7327,0.204,15,Ibeam
1,11.45,5.69431,2.76835,144.6354,142.3577,0.2063,15,Ibeam
1,11.5,5.71931,2.76122,145.2704,142.9827,0.2058,15,Ibeam
1,11.55,5.74431,2.77793,145.9054,143.6077,0.2071,15,Ibeam
1,11.6,5.76931,2.7484,146.5404,144.2327,0.2049,15,Ibeam
1,11.65,5.79431,2.75152,147.1754,144.8576,0.2051,15,Ibeam
1,11.7,5.81931,2.812,147.8104,145.4827,0.2096,15,Ibeam
1,11.75,5.84431,2.82327,148.4454,146.1077,0.2104,15,Ibeam
1,11.8,5.86931,2.88385,149.0804,146.7327,0.215,15,Ibeam
1,11.85,5.89431,2.85232,149.7154,147.3576,0.2126,15,Ibeam
1,11.9,5.91931,2.93478,150.3504,147.9826,0.2188,15,Ibeam
1,11.95,5.94431,2.85295,150.9854,148.6077,0.2127,15,Ibeam
1,12,5.96931,2.91288,151.6204,149.2327,0.2171,15,Ibeam
1,12.05,5.99431,2.92245,152.2554,149.8577,0.2178,15,Ibeam
1,12.1,6.01931,2.97546,152.8904,150.4826,0.2218,15,Ibeam
1,12.15,6.04431,2.94651,153.5254,151.1077,0.2196,15,Ibeam
1,12.2,6.06931,2.97563,154.1604,151.7327,0.2218,15,Ibeam
1,12.25,6.09431,2.96293,154.7954,152.3577,0.2209,15,Ibeam
1,12.3,6.11931,3.0159,155.4304,152.9826,0.2248,15,Ibeam
1,12.35,6.14431,2.99755,156.0654,153.6077,0.2234,15,Ibeam
1,12.4,6.16931,3.0555,156.7004,154.2327,0.2278,15,Ibeam
1,12.45,6.19431,3.03927,157.3354,154.8577,0.2265,15,Ibeam
1,12.5,6.21931,3.0186,157.9704,155.4826,0.225,15,Ibeam
1,12.55,6.24431,3.07439,158.6054,156.1077,0.2292,15,Ibeam
1,12.6,6.26931,3.10249,159.2404,156.7327,0.2313,15,Ibeam
1,12.65,6.29431,3.14173,159.8754,157.3577,0.2342,15,Ibeam
1,12.7,6.31931,3.15558,160.5104,157.9827,0.2352,15,Ibeam
1,12.75,6.34431,3.24586,161.1454,158.6076,0.2419,15,Ibeam
1,12.8,6.36931,3.25737,161.7804,159.2327,0.2428,15,Ibeam
1,12.85,6.39431,3.27813,162.4154,159.8577,0.2443,15,Ibeam
1,12.9,6.41931,3.23666,163.0504,160.4827,0.2413,15,Ibeam
1,12.95,6.44431,3.24616,163.6854,161.1077,0.242,15,Ibeam
1,13,6.46931,3.33365,164.3204,161.7327,0.2485,15,Ibeam
1,13.05,6.49431,3.30631,164.9554,162.3577,0.2464,15,Ibeam
1,13.1,6.51931,3.28017,165.5904,162.9827,0.2445,15,Ibeam
1,13.15,6.54431,3.31428,166.2254,163.6077,0.247,15,Ibeam
1,13.2,6.56931,3.30817,166.8604,164.2327,0.2466,15,Ibeam
1,13.25,6.59431,3.30772,167.4954,164.8577,0.2466,15,Ibeam
1,13.3,6.61931,3.29258,168.1304,165.4827,0.2454,15,Ibeam
1,13.35,6.64431,3.17972,168.7654,166.1076,0.237,15,Ibeam
1,13.4,6.66931,3.17208,169.4004,166.7327,0.2364,15,Ibeam
1,13.45,6.69431,3.2444,170.0354,167.3577,0.2418,15,Ibeam
1,13.5,6.71931,3.29667,170.6704,167.9827,0.2457,15,Ibeam
1,13.55,6.74431,3.25086,171.3054,168.6077,0.2423,15,Ibeam
1,13.6,6.76931,3.30864,171.9404,169.2327,0.2466,15,Ibeam
1,13.65,6.79431,3.2812,172.5754,169.8577,0.2446,15,Ibeam
1,13.7,6.81931,3.25929,173.2104,170.4827,0.2429,15,Ibeam
1,13.75,6.84431,3.25783,173.8454,171.1077,0.2428,15,Ibeam
1,13.8,6.86931,3.25453,174.4804,171.7327,0.2426,15,Ibeam
1,13.85,6.89431,3.26722,175.1154,172.3577,0.2435,15,Ibeam
1,13.9,6.91931,3.28372,175.7504,172.9827,0.2448,15,Ibeam
1,13.95,6.94431,3.22126,176.3854,173.6077,0.2401,15,Ibeam
1,14,6.96931,3.15697,177.0204,174.2326,0.2353,15,Ibeam
1,14.05,6.99431,3.10501,177.6554,174.8577,0.2314,15,Ibeam
1,14.1,7.01931,3.06046,178.2904,175.4827,0.2281,15,Ibeam
1,14.15,7.04431,3.11275,178.9254,176.1076,0.232,15,Ibeam
1,14.2,7.06931,3.10797,179.5604,176.7327,0.2317,15,Ibeam
1,14.25,7.09431,3.08453,180.1954,177.3577,0.2299,15,Ibeam
1,14.3,7.11931,3.06689,180.8304,177.9827,0.2286,15,Ibeam
1,14.35,7.14431,3.14794,181.4654,178.6077,0.2346,15,Ibeam
1,14.4,7.16931,3.12955,182.1004,179.2327,0.2333,15,Ibeam
1,14.45,7.19431,3.14478,182.7354,179.8577,0.2344,15,Ibeam
1,14.5,7.21931,3.10857,183.3704,180.4827,0.2317,15,Ibeam
1,14.55,7.24431,3.13045,184.0054,181.1077,0.2333,15,Ibeam
1,14.6,7.26931,3.12472,184.6404,181.7327,0.2329,15,Ibeam
1,14.65,7.29431,3.0456,185.2754,182.3577,0.227,15,Ibeam
1,14.7,7.31931,3.09792,185.9104,182.9827,0.2309,15,Ibeam
1,14.75,7.34431,3.06117,186.5454,183.6077,0.2282,15,Ibeam
1,14.8,7.36931,3.10043,187.1804,184.2327,0.2311,15,Ibeam
1,14.85,7.39431,3.11793,187.8154,184.8577,0.2324,15,Ibeam
1,14.9,7.41931,3.06762,188.4504,185.4827,0.2287,15,Ibeam
1,14.95,7.44431,3.09338,189.0854,186.1077,0.2306,15,Ibeam
1,15,7.46931,3.06672,189.7204,186.7326,0.2286,15,Ibeam
1,15.05,7.49431,3.06649,190.3554,187.3577,0.2286,15,Ibeam
1,15.1,7.51931,3.06522,190.9904,187.9827,0.2285,15,Ibeam
1,15.15,7.54431,3.04161,191.6254,188.6077,0.2267,15,Ibeam
1,15.2,7.56931,3.06499,192.2604,189.2327,0.2285,15,Ibeam
1,15.25,7.59431,2.98321,192.8954,189.8577,0.2224,15,Ibeam
1,15.3,7.61931,3.03231,193.5304,190.4827,0.226,15,Ibeam
1,15.35,7.64431,2.99998,194.1655,191.1077,0.2236,15,Ibeam
1,15.4,7.66931,3.05609,194.8004,191.7327,0.2278,15,Ibeam
1,15.45,7.69431,3.06172,195.4354,192.3577,0.2282,15,Ibeam
1,15.5,7.71931,3.05857,196.0704,192.9826,0.228,15,Ibeam
1,15.55,7.74431,2.983,196.7054,193.6077,0.2223,15,Ibeam
1,15.6,7.76931,3.05642,197.3404,194.2327,0.2278,15,Ibeam
1,15.65,7.79431,3.03638,197.9754,194.8577,0.2263,15,Ibeam
1,15.7,7.81931,3.02044,198.6104,195.4827,0.2251,15,Ibeam
1,15.75,7.84431,2.99604,199.2454,196.1077,0.2233,15,Ibeam
1,15.8,7.86931,3.02411,199.8804,196.7327,0.2254,15,Ibeam
1,15.85,7.89431,2.98669,200.5154,197.3576,0.2226,15,Ibeam
1,15.9,7.91931,2.99229,201.1504,197.9827,0.223,15,Ibeam
1,15.95,7.94431,2.96795,201.7854,198.6077,0.2212,15,Ibeam
1,16,7.96931,2.96483,202.4204,199.2327,0.221,15,Ibeam
1,16.05,7.99431,2.99114,203.0554,199.8577,0.223,15,Ibeam
1,16.1,8.01931,3.05352,203.6904,200.4827,0.2276,15,Ibeam
1,16.15,8.04431,3.04963,204.3254,201.1077,0.2273,15,Ibeam
1,16.2,8.06931,3.12668,204.9604,201.7327,0.2331,15,Ibeam
1,16.25,8.09431,3.04454,205.5954,202.3576,0.2269,15,Ibeam
1,16.3,8.11931,3.01972,206.2304,202.9827,0.2251,15,Ibeam
1,16.35,8.14431,3.0643,206.8654,203.6077,0.2284,15,Ibeam
1,16.4,8.16931,3.10222,207.5004,204.2327,0.2312,15,Ibeam
1,16.45,8.19431,3.07221,208.1354,204.8577,0.229,15,Ibeam
1,16.5,8.21931,3.05678,208.7704,205.4827,0.2278,15,Ibeam
1,16.55,8.24431,3.00837,209.4054,206.1077,0.2242,15,Ibeam
1,16.6,8.26931,2.86579,210.0404,206.7327,0.2136,15,Ibeam
1,16.65,8.29431,2.88823,210.6754,207.3577,0.2153,15,Ibeam
1,16.7,8.31931,2.90338,211.3104,207.9827,0.2164,15,Ibeam
1,16.75,8.34431,2.81162,211.9454,208.6077,0.2096,15,Ibeam
1,16.8,8.36931,2.83308,212.5804,209.2327,0.2112,15,Ibeam
1,16.85,8.39431,2.8649,213.2155,209.8577,0.2135,15,Ibeam
1,16.9,8.41931,2.79392,213.8504,210.4826,0.2083,15,Ibeam
1,16.95,8.44431,2.81425,214.4854,211.1077,0.2098,15,Ibeam
1,17,8.46931,2.84553,215.1204,211.7327,0.2121,15,Ibeam
1,17.05,8.49431,2.80292,215.7554,212.3577,0.2089,15,Ibeam
1,17.1,8.51931,2.83067,216.3904,212.9827,0.211,15,Ibeam
1,17.15,8.54431,2.85788,217.0254,213.6076,0.213,15,Ibeam
1,17.2,8.56931,2.77459,217.6604,214.2327,0.2068,15,Ibeam
1,17.25,8.59431,2.73738,218.2954,214.8577,0.204,15,Ibeam
1,17.3,8.61931,2.7133,218.9304,215.4827,0.2022,15,Ibeam
1,17.35,8.64431,2.66994,219.5654,216.1077,0.199,15,Ibeam
1,17.4,8.66931,2.72214,220.2004,216.7327,0.2029,15,Ibeam
1,17.45,8.69431,2.6951,220.8354,217.3577,0.2009,15,Ibeam
1,17.456,8.69731,2.6901,220.9116,217.4327,0.2005,15,Ibeam
2,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,15,Ibeam
2,(s),(in),(lbf),(mm),(%),(MPa),15,Ibeam
2,0,0,0.00284,0,0,0.0002,15,Ibeam
2,0.05,0.00271,0.07881,0.0688,0.0677,0.0059,15,Ibeam
2,0.1,0.01934,0.06128,0.4912,0.4834,0.0046,15,Ibeam
2,0.15,0.04426,0.04479,1.1243,1.1066,0.0033,15,Ibeam
2,0.2,0.06943,0.06891,1.7635,1.7358,0.0051,15,Ibeam
