1,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,moisture,beam_type
1,1.35,0.64428,0.22605,16.3647,16.107,0.0168,5,Circle
1,1.4,0.66928,0.25502,16.9997,16.732,0.019,5,Circle
1,1.45,0.69428,0.25855,17.6347,17.357,0.0193,5,Circle
1,1.5,0.71928,0.25149,18.2697,17.982,0.0187,5,Circle
1,1.55,0.74428,0.27848,18.9047,18.607,0.0208,5,Circle
1,1.6,0.76928,0.22224,19.5397,19.232,0.0166,5,Circle
1,1.65,0.79428,0.23881,20.1747,19.857,0.0178,5,Circle
1,1.7,0.81928,0.27585,20.8097,20.482,0.0206,5,Circle
1,1.75,0.84428,0.30747,21.4447,21.1069,0.0229,5,Circle
1,1.8,0.86928,0.33531,22.0797,21.732,0.025,5,Circle
1,1.85,0.89428,0.24505,22.7147,22.357,0.0183,5,Circle
1,1.9,0.91928,0.21052,23.3497,22.982,0.0157,5,Circle
1,1.95,0.94428,0.25566,23.9847,23.607,0.0191,5,Circle
1,2,0.96928,0.27991,24.6197,24.232,0.0209,5,Circle
1,2.05,0.99428,0.31698,25.2547,24.857,0.0236,5,Circle
1,2.1,1.01928,0.35088,25.8897,25.482,0.0262,5,Circle
1,2.15,1.04428,0.2844,26.5247,26.107,0.0212,5,Circle
1,2.2,1.06928,0.30771,27.1597,26.732,0.0229,5,Circle
1,2.25,1.09428,0.34753,27.7947,27.357,0.0259,5,Circle
1,2.3,1.11928,0.38274,28.4297,27.982,0.0285,5,Circle
1,2.35,1.14428,0.41198,29.0647,28.607,0.0307,5,Circle
1,2.4,1.16928,0.35918,29.6997,29.232,0.0268,5,Circle
1,2.45,1.19428,0.21525,30.3347,29.857,0.016,5,Circle
1,2.5,1.21928,0.25832,30.9697,30.482,0.0193,5,Circle
1,2.55,1.24428,0.29102,31.6047,31.107,0.0217,5,Circle
1,2.6,1.26928,0.32504,32.2397,31.732,0.0242,5,Circle
1,2.65,1.29428,0.34466,32.8747,32.357,0.0257,5,Circle
1,2.7,1.31928,0.37683,33.5097,32.982,0.0281,5,Circle
1,2.75,1.34428,0.40648,34.1447,33.607,0.0303,5,Circle
1,2.8,1.36928,0.43866,34.7797,34.232,0.0327,5,Circle
1,2.85,1.39428,0.46772,35.4147,34.857,0.0349,5,Circle
1,2.9,1.41928,0.47261,36.0497,35.482,0.0352,5,Circle
1,2.95,1.44428,0.28102,36.6847,36.107,0.0209,5,Circle
1,3,1.46928,0.30884,37.3197,36.732,0.023,5,Circle
1,3.05,1.49428,0.34543,37.9547,37.357,0.0257,5,Circle
1,3.1,1.51928,0.3823,38.5897,37.982,0.0285,5,Circle
1,3.15,1.54428,0.41246,39.2247,38.607,0.0307,5,Circle
1,3.2,1.56928,0.35871,39.8597,39.232,0.0267,5,Circle
1,3.25,1.59428,0.38066,40.4947,39.857,0.0284,5,Circle
1,3.3,1.61928,0.4196,41.1297,40.482,0.0313,5,Circle
1,3.35,1.64428,0.42149,41.7647,41.107,0.0314,5,Circle
1,3.4,1.66928,0.34659,42.3997,41.732,0.0258,5,Circle
1,3.45,1.69428,0.38741,43.0347,42.357,0.0289,5,Circle
1,3.5,1.71928,0.42216,43.6697,42.982,0.0315,5,Circle
1,3.55,1.74428,0.45173,44.3047,43.607,0.0337,5,Circle
1,3.6,1.76928,0.48058,44.9397,44.232,0.0358,5,Circle
1,3.65,1.79428,0.51388,45.5747,44.857,0.0383,5,Circle
1,3.7,1.81928,0.53231,46.2097,45.482,0.0397,5,Circle
1,3.75,1.84428,0.47105,46.8447,46.107,0.0351,5,Circle
1,3.8,1.86928,0.51006,47.4797,46.732,0.038,5,Circle
1,3.85,1.89428,0.53767,48.1147,47.357,0.0401,5,Circle
1,3.9,1.91928,0.52367,48.7497,47.982,0.039,5,Circle
1,3.95,1.94428,0.37324,49.3847,48.607,0.0278,5,Circle
1,4,1.96928,0.41881,50.0197,49.232,0.0312,5,Circle
1,4.05,1.99428,0.45538,50.6547,49.857,0.0339,5,Circle
1,4.1,2.01928,0.48578,51.2897,50.482,0.0362,5,Circle
1,4.15,2.04428,0.5098,51.9247,51.107,0.038,5,Circle
1,4.2,2.06928,0.4332,52.5597,51.732,0.0323,5,Circle
1,4.25,2.09428,0.46692,53.1947,52.357,0.0348,5,Circle
1,4.3,2.11928,0.50746,53.8297,52.982,0.0378,5,Circle
1,4.35,2.14428,0.53727,54.4647,53.607,0.04,5,Circle
1,4.4,2.16928,0.5179,55.0997,54.232,0.0386,5,Circle
1,4.45,2.19428,0.47052,55.7347,54.857,0.0351,5,Circle
1,4.5,2.21928,0.51596,56.3697,55.482,0.0385,5,Circle
1,4.55,2.24428,0.55308,57.0047,56.107,0.0412,5,Circle
1,4.6,2.26928,0.57986,57.6397,56.732,0.0432,5,Circle
1,4.65,2.29428,0.61034,58.2747,57.357,0.0455,5,Circle
1,4.7,2.31928,0.59172,58.9097,57.982,0.0441,5,Circle
1,4.75,2.34428,0.52752,59.5447,58.607,0.0393,5,Circle
1,4.8,2.36928,0.47414,60.1797,59.232,0.0353,5,Circle
1,4.85,2.39428,0.49815,60.8147,59.857,0.0371,5,Circle
1,4.9,2.41928,0.52477,61.4497,60.482,0.0391,5,Circle
1,4.95,2.44428,0.55953,62.0847,61.107,0.0417,5,Circle
1,5,2.46928,0.57841,62.7197,61.732,0.0431,5,Circle
1,5.05,2.49428,0.60684,63.3547,62.357,0.0452,5,Circle
1,5.1,2.51928,0.55749,63.9897,62.982,0.0416,5,Circle
1,5.15,2.54428,0.52772,64.6247,63.607,0.0393,5,Circle
1,5.2,2.56928,0.56902,65.2597,64.232,0.0424,5,Circle
1,5.25,2.59428,0.61049,65.8947,64.857,0.0455,5,Circle
1,5.3,2.61928,0.64171,66.5297,65.482,0.0478,5,Circle
1,5.35,2.64428,0.66073,67.1647,66.107,0.0492,5,Circle
1,5.4,2.66928,0.69135,67.7997,66.732,0.0515,5,Circle
1,5.45,2.69428,0.72541,68.4347,67.357,0.0541,5,Circle
1,5.5,2.71928,0.67526,69.0697,67.982,0.0503,5,Circle
1,5.55,2.74428,0.56793,69.7047,68.607,0.0423,5,Circle
1,5.6,2.76928,0.61129,70.3397,69.232,0.0456,5,Circle
1,5.65,2.79428,0.65021,70.9747,69.857,0.0485,5,Circle
1,5.7,2.81928,0.69848,71.6097,70.482,0.0521,5,Circle
1,5.75,2.84428,0.653,72.2447,71.107,0.0487,5,Circle
1,5.8,2.86928,0.67483,72.8797,71.732,0.0503,5,Circle
1,5.85,2.89428,0.72651,73.5147,72.357,0.0542,5,Circle
1,5.9,2.91928,0.7283,74.1497,72.982,0.0543,5,Circle
1,5.95,2.94428,0.6843,74.7847,73.607,0.051,5,Circle
1,6,2.96928,0.69134,75.4197,74.232,0.0515,5,Circle
1,6.05,2.99428,0.73282,76.0547,74.857,0.0546,5,Circle
1,6.1,3.01928,0.69576,76.6897,75.482,0.0519,5,Circle
1,6.15,3.04428,0.72874,77.3247,76.107,0.0543,5,Circle
1,6.2,3.06928,0.76719,77.9597,76.732,0.0572,5,Circle
1,6.25,3.09428,0.8085,78.5947,77.357,0.0603,5,Circle
1,6.3,3.11928,0.84306,79.2297,77.982,0.0628,5,Circle
1,6.35,3.14428,0.76639,79.8647,78.607,0.0571,5,Circle
1,6.4,3.16928,0.79354,80.4997,79.232,0.0591,5,Circle
1,6.45,3.19428,0.82677,81.1347,79.857,0.0616,5,Circle
1,6.5,3.21928,0.86395,81.7697,80.482,0.0644,5,Circle
1,6.55,3.24428,0.85836,82.4047,81.107,0.064,5,Circle
1,6.6,3.26928,0.89167,83.0397,81.732,0.0665,5,Circle
1,6.65,3.29428,0.88233,83.6747,82.357,0.0658,5,Circle
1,6.7,3.31928,0.88758,84.3097,82.982,0.0662,5,Circle
1,6.75,3.34428,0.95928,84.9447,83.607,0.0715,5,Circle
1,6.8,3.36928,0.98517,85.5797,84.232,0.0734,5,Circle
1,6.85,3.39428,0.90386,86.2147,84.857,0.0674,5,Circle
1,6.9,3.41928,0.89061,86.8497,85.482,0.0664,5,Circle
1,6.95,3.44428,0.94823,87.4847,86.107,0.0707,5,Circle
1,7,3.46928,0.96552,88.1197,86.732,0.072,5,Circle
1,7.05,3.49428,0.89884,88.7547,87.357,0.067,5,Circle
1,7.1,3.51928,0.87974,89.3897,87.982,0.0656,5,Circle
1,7.15,3.54428,0.92525,90.0247,88.607,0.069,5,Circle
1,7.2,3.56928,0.92961,90.6597,89.232,0.0693,5,Circle
1,7.25,3.59428,0.93407,91.2947,89.857,0.0696,5,Circle
1,7.3,3.61928,0.98897,91.9297,90.482,0.0737,5,Circle
1,7.35,3.64428,1.04107,92.5647,91.107,0.0776,5,Circle
1,7.4,3.66928,1.01768,93.1997,91.732,0.0759,5,Circle
1,7.45,3.69428,0.99798,93.8347,92.357,0.0744,5,Circle
1,7.5,3.71928,1.03503,94.4697,92.982,0.0771,5,Circle
1,7.55,3.74428,1.07318,95.1047,93.607,0.08,5,Circle
1,7.6,3.76928,1.0398,95.7397,94.232,0.0775,5,Circle
1,7.65,3.79428,1.00658,96.3747,94.857,0.075,5,Circle
1,7.7,3.81928,0.98047,97.0097,95.482,0.0731,5,Circle
1,7.75,3.84428,1.02383,97.6447,96.107,0.0763,5,Circle
1,7.8,3.86928,1.03633,98.2797,96.732,0.0772,5,Circle
1,7.85,3.89428,1.04472,98.9147,97.357,0.0779,5,Circle
1,7.9,3.91928,1.03777,99.5497,97.982,0.0774,5,Circle
1,7.95,3.94428,1.02234,100.1847,98.607,0.0762,5,Circle
1,8,3.96928,1.02938,100.8197,99.232,0.0767,5,Circle
1,8.05,3.99428,1.05694,101.4547,99.857,0.0788,5,Circle
1,8.1,4.01928,1.05273,102.0897,100.482,0.0785,5,Circle
1,8.15,4.04428,1.07775,102.7247,101.107,0.0803,5,Circle
1,8.2,4.06928,1.10725,103.3597,101.732,0.0825,5,Circle
1,8.25,4.09428,1.10145,103.9947,102.357,0.0821,5,Circle
1,8.3,4.11928,1.11508,104.6297,102.982,0.0831,5,Circle
1,8.35,4.14428,1.11851,105.2647,103.607,0.0834,5,Circle
1,8.4,4.16928,1.12806,105.8997,104.232,0.0841,5,Circle
1,8.45,4.19428,1.12719,106.5347,104.857,0.084,5,Circle
1,8.5,4.21928,1.14767,107.1696,105.4819,0.0855,5,Circle
1,8.55,4.24428,1.16938,107.8047,106.107,0.0872,5,Circle
1,8.6,4.26928,1.14846,108.4397,106.732,0.0856,5,Circle
1,8.65,4.29428,1.16356,109.0747,107.357,0.0867,5,Circle
1,8.7,4.31928,1.18436,109.7097,107.982,0.0883,5,Circle
1,8.75,4.34428,1.18485,110.3447,108.607,0.0883,5,Circle
1,8.8,4.36928,1.18479,110.9797,109.232,0.0883,5,Circle
1,8.85,4.39428,1.21132,111.6147,109.857,0.0903,5,Circle
1,8.9,4.41928,1.2252,112.2497,110.482,0.0913,5,Circle
1,8.95,4.44428,1.22573,112.8847,111.107,0.0914,5,Circle
1,9,4.46928,1.23004,113.5197,111.732,0.0917,5,Circle
1,9.05,4.49428,1.22695,114.1547,112.357,0.0915,5,Circle
1,9.1,4.51928,1.24898,114.7897,112.982,0.0931,5,Circle
1,9.15,4.54428,1.27907,115.4247,113.607,0.0953,5,Circle
1,9.2,4.56928,1.28579,116.0597,114.232,0.0958,5,Circle
1,9.25,4.59428,1.28546,116.6947,114.857,0.0958,5,Circle
1,9.3,4.61928,1.26425,117.3297,115.482,0.0942,5,Circle
1,9.35,4.64428,1.28037,117.9646,116.1069,0.0954,5,Circle
1,9.4,4.66928,1.32969,118.5997,116.732,0.0991,5,Circle
1,9.45,4.69428,1.31026,119.2347,117.357,0.0977,5,Circle
1,9.5,4.71928,1.32402,119.8697,117.982,0.0987,5,Circle
1,9.55,4.74428,1.35045,120.5046,118.6069,0.1007,5,Circle
1,9.6,4.76928,1.34173,121.1397,119.232,0.1,5,Circle
1,9.65,4.79428,1.35375,121.7747,119.857,0.1009,5,Circle
1,9.7,4.81928,1.3842,122.4097,120.482,0.1032,5,Circle
1,9.75,4.84428,1.38934,123.0447,121.107,0.1036,5,Circle
1,9.8,4.86928,1.39447,123.6797,121.732,0.1039,5,Circle
1,9.85,4.89428,1.40914,124.3147,122.357,0.105,5,Circle
1,9.9,4.91928,1.41781,124.9497,122.982,0.1057,5,Circle
1,9.95,4.94428,1.42741,125.5847,123.607,0.1064,5,Circle
1,10,4.96928,1.44467,126.2197,124.232,0.1077,5,Circle
1,10.05,4.99428,1.43593,126.8547,124.857,0.107,5,Circle
1,10.1,5.01928,1.46485,127.4897,125.482,0.1092,5,Circle
1,10.15,5.04428,1.4624,128.1247,126.107,0.109,5,Circle
1,10.2,5.06928,1.49335,128.7597,126.7319,0.1113,5,Circle
1,10.25,5.09428,1.49879,129.3947,127.357,0.1117,5,Circle
1,10.3,5.11928,1.50286,130.0297,127.982,0.112,5,Circle
1,10.35,5.14428,1.51541,130.6647,128.607,0.113,5,Circle
1,10.4,5.16928,1.5569,131.2997,129.232,0.116,5,Circle
1,10.45,5.19428,1.53859,131.9347,129.857,0.1147,5,Circle
1,10.5,5.21928,1.53481,132.5697,130.482,0.1144,5,Circle
1,10.55,5.24428,1.57949,133.2047,131.107,0.1177,5,Circle
1,10.6,5.26928,1.62337,133.8397,131.732,0.121,5,Circle
1,10.65,5.29428,1.63505,134.4747,132.357,0.1219,5,Circle
1,10.7,5.31928,1.6426,135.1097,132.982,0.1224,5,Circle
1,10.75,5.34428,1.62653,135.7447,133.607,0.1212,5,Circle
1,10.8,5.36928,1.62841,136.3797,134.2319,0.1214,5,Circle
1,10.85,5.39428,1.61015,137.0147,134.857,0.12,5,Circle
1,10.9,5.41928,1.61992,137.6497,135.482,0.1207,5,Circle
1,10.95,5.44428,1.63811,138.2847,136.107,0.1221,5,Circle
1,11,5.46928,1.64559,138.9197,136.732,0.1227,5,Circle
1,11.05,5.49428,1.61439,139.5547,137.3569,0.1203,5,Circle
1,11.1,5.51928,1.65505,140.1897,137.982,0.1234,5,Circle
1,11.15,5.54428,1.65798,140.8247,138.607,0.1236,5,Circle
1,11.2,5.56928,1.65469,141.4597,139.232,0.1233,5,Circle
1,11.25,5.59428,1.68905,142.0947,139.857,0.1259,5,Circle
1,11.3,5.61928,1.71806,142.7297,140.482,0.1281,5,Circle
1,11.35,5.64428,1.72473,143.3647,141.107,0.1286,5,Circle
1,11.4,5.66928,1.74369,143.9997,141.732,0.13,5,Circle
1,11.45,5.69428,1.75773,144.6347,142.357,0.131,5,Circle
1,11.5,5.71928,1.80326,145.2697,142.982,0.1344,5,Circle
1,11.55,5.74428,1.80348,145.9047,143.607,0.1344,5,Circle
1,11.6,5.76928,1.75696,146.5397,144.232,0.131,5,Circle
1,11.65,5.79428,1.78059,147.1747,144.857,0.1327,5,Circle
1,11.7,5.81928,1.81004,147.8097,145.482,0.1349,5,Circle
1,11.75,5.84428,1.8138,148.4447,146.107,0.1352,5,Circle
1,11.8,5.86928,1.85111,149.0797,146.732,0.138,5,Circle
1,11.85,5.89428,1.8447,149.7147,147.357,0.1375,5,Circle
1,11.9,5.91928,1.85972,150.3497,147.9819,0.1386,5,Circle
1,11.95,5.94428,1.86809,150.9847,148.607,0.1392,5,Circle
1,12,5.96928,1.89923,151.6197,149.232,0.1416,5,Circle
1,12.05,5.99428,1.953,152.2547,149.857,0.1456,5,Circle
1,12.1,6.01928,1.9601,152.8897,150.482,0.1461,5,Circle
1,12.15,6.04428,1.98087,153.5247,151.107,0.1477,5,Circle
1,12.2,6.06928,1.97568,154.1597,151.732,0.1473,5,Circle
1,12.25,6.09428,1.94067,154.7947,152.357,0.1447,5,Circle
1,12.3,6.11928,1.98469,155.4297,152.9819,0.1479,5,Circle
1,12.35,6.14428,2.01886,156.0647,153.607,0.1505,5,Circle
1,12.4,6.16928,1.99735,156.6997,154.232,0.1489,5,Circle
1,12.45,6.19428,1.9969,157.3347,154.857,0.1488,5,Circle
1,12.5,6.21928,2.00265,157.9697,155.4819,0.1493,5,Circle
1,12.55,6.24428,2.05901,158.6047,156.107,0.1535,5,Circle
1,12.6,6.26928,2.07827,159.2397,156.732,0.1549,5,Circle
1,12.65,6.29428,2.08924,159.8747,157.357,0.1557,5,Circle
1,12.7,6.31928,2.11822,160.5097,157.982,0.1579,5,Circle
1,12.75,6.34428,2.11888,161.1447,158.607,0.1579,5,Circle
1,12.8,6.36928,2.12463,161.7797,159.232,0.1584,5,Circle
1,12.85,6.39428,2.12618,162.4147,159.857,0.1585,5,Circle
1,12.9,6.41928,2.16344,163.0497,160.482,0.1613,5,Circle
1,12.95,6.44428,2.18601,163.6847,161.107,0.1629,5,Circle
1,13,6.46928,2.17956,164.3197,161.732,0.1625,5,Circle
1,13.05,6.49428,2.19976,164.9547,162.357,0.164,5,Circle
1,13.1,6.51928,2.22712,165.5897,162.982,0.166,5,Circle
1,13.15,6.54428,2.26241,166.2247,163.607,0.1686,5,Circle
1,13.2,6.56928,2.32201,166.8597,164.232,0.1731,5,Circle
1,13.25,6.59428,2.33035,167.4947,164.857,0.1737,5,Circle
1,13.3,6.61928,2.38152,168.1297,165.482,0.1775,5,Circle
1,13.35,6.64428,2.4316,168.7647,166.107,0.1812,5,Circle
1,13.4,6.66928,2.41139,169.3997,166.732,0.1797,5,Circle
1,13.45,6.69428,2.41952,170.0347,167.357,0.1803,5,Circle
1,13.5,6.71928,2.48736,170.6697,167.982,0.1854,5,Circle
1,13.55,6.74428,2.47302,171.3047,168.607,0.1843,5,Circle
1,13.6,6.76928,2.5075,171.9397,169.232,0.1869,5,Circle
1,13.65,6.79428,2.5073,172.5747,169.857,0.1869,5,Circle
1,13.7,6.81928,2.56408,173.2097,170.482,0.1911,5,Circle
1,13.75,6.84428,2.58989,173.8447,171.107,0.193,5,Circle
1,13.8,6.86928,2.57471,174.4797,171.732,0.1919,5,Circle
1,13.85,6.89428,2.58888,175.1147,172.357,0.193,5,Circle
1,13.9,6.91928,2.60894,175.7497,172.982,0.1945,5,Circle
1,13.95,6.94428,2.67771,176.3847,173.607,0.1996,5,Circle
1,14,6.96928,2.66521,177.0197,174.2319,0.1987,5,Circle
1,14.05,6.99428,2.71752,177.6547,174.857,0.2026,5,Circle
1,14.1,7.01928,2.74119,178.2897,175.482,0.2043,5,Circle
1,14.15,7.04428,2.74747,178.9247,176.107,0.2048,5,Circle
1,14.2,7.06928,2.85501,179.5597,176.732,0.2128,5,Circle
1,14.25,7.09428,2.80486,180.1947,177.357,0.2091,5,Circle
1,14.3,7.11928,2.82182,180.8297,177.982,0.2103,5,Circle
1,14.35,7.14428,2.89434,181.4647,178.607,0.2157,5,Circle
1,14.4,7.16928,2.90826,182.0997,179.232,0.2168,5,Circle
1,14.45,7.19428,2.86308,182.7347,179.857,0.2134,5,Circle
1,14.5,7.21928,2.8756,183.3697,180.482,0.2143,5,Circle
1,14.55,7.24428,2.89633,184.0047,181.107,0.2159,5,Circle
1,14.6,7.26928,2.96381,184.6397,181.732,0.2209,5,Circle
1,14.65,7.29428,3.01769,185.2747,182.357,0.2249,5,Circle
1,14.7,7.31928,2.9861,185.9097,182.982,0.2226,5,Circle
1,14.75,7.34428,2.88836,186.5447,183.607,0.2153,5,Circle
1,14.8,7.36928,2.94585,187.1797,184.232,0.2196,5,Circle
1,14.85,7.39428,3.00597,187.8147,184.857,0.2241,5,Circle
1,14.9,7.41928,2.993,188.4497,185.482,0.2231,5,Circle
1,14.95,7.44428,3.03315,189.0847,186.107,0.2261,5,Circle
1,15,7.46928,3.09637,189.7197,186.732,0.2308,5,Circle
1,15.05,7.49428,3.1119,190.3547,187.357,0.232,5,Circle
1,15.1,7.51928,3.13323,190.9897,187.982,0.2335,5,Circle
1,15.15,7.54428,3.12836,191.6247,188.607,0.2332,5,Circle
1,15.2,7.56928,3.15767,192.2597,189.232,0.2354,5,Circle
1,15.25,7.59428,3.1072,192.8947,189.857,0.2316,5,Circle
1,15.3,7.61928,3.22156,193.5297,190.482,0.2401,5,Circle
1,15.35,7.64428,3.23789,194.1647,191.107,0.2413,5,Circle
1,15.4,7.66928,3.22469,194.7997,191.732,0.2404,5,Circle
1,15.45,7.69428,3.22835,195.4347,192.357,0.2406,5,Circle
1,15.5,7.71928,3.22368,196.0697,192.982,0.2403,5,Circle
1,15.55,7.74428,3.14228,196.7047,193.607,0.2342,5,Circle
1,15.6,7.76928,3.24573,197.3397,194.232,0.2419,5,Circle
1,15.65,7.79428,3.27609,197.9747,194.857,0.2442,5,Circle
1,15.7,7.81928,3.33008,198.6097,195.482,0.2482,5,Circle
1,15.75,7.84428,3.324,199.2447,196.107,0.2478,5,Circle
1,15.8,7.86928,3.33058,199.8797,196.732,0.2483,5,Circle
1,15.85,7.89428,3.40755,200.5147,197.357,0.254,5,Circle
1,15.9,7.91928,3.40915,201.1497,197.982,0.2541,5,Circle
1,15.95,7.94428,3.43716,201.7847,198.607,0.2562,5,Circle
1,16,7.96928,3.47389,202.4197,199.232,0.2589,5,Circle
1,16.05,7.99428,3.45055,203.0547,199.857,0.2572,5,Circle
1,16.1,8.01928,3.52206,203.6897,200.482,0.2625,5,Circle
1,16.15,8.04428,3.41345,204.3247,201.107,0.2544,5,Circle
1,16.2,8.06928,3.51573,204.9597,201.732,0.2621,5,Circle
1,16.25,8.09428,3.44495,205.5947,202.357,0.2568,5,Circle
1,16.3,8.11928,3.55033,206.2297,202.982,0.2646,5,Circle
1,16.35,8.14428,3.63632,206.8647,203.607,0.271,5,Circle
1,16.4,8.16928,3.81233,207.4997,204.232,0.2842,5,Circle
1,16.45,8.19428,3.73549,208.1347,204.8569,0.2784,5,Circle
1,16.5,8.21928,3.54856,208.7697,205.482,0.2645,5,Circle
1,16.55,8.24428,3.65014,209.4047,206.107,0.2721,5,Circle
1,16.6,8.26928,3.538,210.0397,206.732,0.2637,5,Circle
1,16.65,8.29428,3.65218,210.6747,207.357,0.2722,5,Circle
1,16.7,8.31928,3.59636,211.3097,207.982,0.2681,5,Circle
1,16.75,8.34428,3.65583,211.9447,208.607,0.2725,5,Circle
1,16.8,8.36928,3.63618,212.5797,209.232,0.271,5,Circle
1,16.85,8.39428,3.59545,213.2147,209.857,0.268,5,Circle
1,16.9,8.41928,3.61425,213.8497,210.482,0.2694,5,Circle
1,16.95,8.44428,3.59202,214.4847,211.107,0.2677,5,Circle
1,17,8.46928,3.71083,215.1197,211.732,0.2766,5,Circle
1,17.05,8.49428,3.67956,215.7547,212.357,0.2743,5,Circle
1,17.1,8.51928,3.73399,216.3897,212.982,0.2783,5,Circle
1,17.15,8.54428,3.71541,217.0247,213.607,0.2769,5,Circle
1,17.2,8.56928,3.77498,217.6597,214.232,0.2814,5,Circle
1,17.25,8.59428,3.76693,218.2947,214.857,0.2808,5,Circle
1,17.3,8.61928,3.76245,218.9297,215.482,0.2804,5,Circle
1,17.35,8.64428,3.7224,219.5647,216.107,0.2775,5,Circle
1,17.4,8.66928,3.73304,220.1997,216.732,0.2783,5,Circle
1,17.45,8.69428,3.69455,220.8347,217.357,0.2754,5,Circle
1,17.5,8.71928,3.74049,221.4697,217.982,0.2788,5,Circle
1,17.55,8.74428,3.70076,222.1047,218.607,0.2758,5,Circle
1,17.6,8.76928,3.701,222.7397,219.232,0.2759,5,Circle
1,17.65,8.79428,3.76466,223.3747,219.857,0.2806,5,Circle
1,17.7,8.81928,3.82727,224.0097,220.482,0.2853,5,Circle
1,17.75,8.84428,3.8851,224.6446,221.1069,0.2896,5,Circle
1,17.8,8.86928,3.92221,225.2797,221.732,0.2924,5,Circle
1,17.85,8.89428,3.9783,225.9147,222.357,0.2965,5,Circle
1,17.9,8.91928,3.98243,226.5497,222.982,0.2968,5,Circle
1,17.906,8.92228,3.97531,226.6259,223.057,0.2963,5,Circle
2,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,5,Circle
2,(s),(in),(lbf),(mm),(%),(MPa),5,Circle
2,0,0,0.00305,0,0,0.0002,5,Circle
2,0.05,0.00272,0.07948,0.0691,0.068,0.0059,5,Circle
2,0.1,0.01939,0.07812,0.4926,0.4848,0.0058,5,Circle
2,0.15,0.04434,0.07498,1.1262,1.1084,0.0056,5,Circle
2,0.2,0.06948,0.11825,1.7647,1.7369,0.0088,5,Circle
2,0.25,0.09452,0.15085,2.4007,2.3629,0.0112,5,Circle
2,0.3,0.11953,0.18157,3.036,2.9881,0.0135,5,Circle
2,0.35,0.14453,0.2076,3.671,3.6132,0.0155,5,Circle
2,0.4,0.16953,0.15854,4.306,4.2382,0.0118,5,Circle
2,0.45,0.19453,0.16706,4.941,4.8632,0.0125,5,Circle
2,0.5,0.21953,0.19012,5.576,5.4882,0.0142,5,Circle
2,0.55,0.24453,0.20931,6.211,6.1132,0.0156,5,Circle
2,0.6,0.26953,0.20432,6.846,6.7382,0.0152,5,Circle
2,0.65,0.29453,0.225,7.481,7.3632,0.0168,5,Circle
2,0.7,0.31953,0.23886,8.116,7.9882,0.0178,5,Circle
2,0.75,0.34453,0.26999,8.751,8.6132,0.0201,5,Circle
2,0.8,0.36953,0.28561,9.386,9.2382,0.0213,5,Circle
2,0.85,0.39453,0.3297,10.021,9.8632,0.0246,5,Circle
2,0.9,0.41953,0.3659,10.656,10.4882,0.0273,5,Circle
2,0.95,0.44453,0.39102,11.291,11.1132,0.0291,5,Circle
2,1,0.46953,0.23199,11.926,11.7382,0.0173,5,Circle
2,1.05,0.49453,0.29462,12.561,12.3632,0.022,5,Circle
2,1.1,0.51953,0.34594,13.196,12.9882,0.0258,5,Circle
2,1.15,0.54453,0.32823,13.831,13.6132,0.0245,5,Circle
2,1.2,0.56953,0.34941,14.466,14.2382,0.026,5,Circle
