1,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,moisture,beam_type
1,2.25,1.09427,0.4857,27.7946,27.3569,0.0362,15,Circle
1,2.3,1.11927,0.45669,28.4295,27.9818,0.034,15,Circle
1,2.35,1.14427,0.49653,29.0645,28.6068,0.037,15,Circle
1,2.4,1.16927,0.49636,29.6995,29.2318,0.037,15,Circle
1,2.45,1.19428,0.47375,30.3346,29.8569,0.0353,15,Circle
1,2.5,1.21927,0.43041,30.9696,30.4818,0.0321,15,Circle
1,2.55,1.24427,0.47585,31.6045,31.1068,0.0355,15,Circle
1,2.6,1.26927,0.52365,32.2395,31.7318,0.039,15,Circle
1,2.65,1.29427,0.53203,32.8746,32.3568,0.0397,15,Circle
1,2.7,1.31927,0.48838,33.5096,32.9819,0.0364,15,Circle
1,2.75,1.34427,0.47713,34.1446,33.6068,0.0356,15,Circle
1,2.8,1.36927,0.52258,34.7795,34.2318,0.039,15,Circle
1,2.85,1.39427,0.57566,35.4145,34.8568,0.0429,15,Circle
1,2.9,1.41927,0.61964,36.0496,35.4819,0.0462,15,Circle
1,2.95,1.44427,0.65432,36.6845,36.1068,0.0488,15,Circle
1,3,1.46927,0.53015,37.3195,36.7318,0.0395,15,Circle
1,3.05,1.49427,0.57542,37.9545,37.3568,0.0429,15,Circle
1,3.1,1.51927,0.61908,38.5896,37.9818,0.0461,15,Circle
1,3.15,1.54427,0.6803,39.2245,38.6068,0.0507,15,Circle
1,3.2,1.56927,0.57779,39.8595,39.2318,0.0431,15,Circle
1,3.25,1.59427,0.62806,40.4945,39.8568,0.0468,15,Circle
1,3.3,1.61928,0.62171,41.1296,40.4819,0.0463,15,Circle
1,3.35,1.64427,0.58383,41.7646,41.1069,0.0435,15,Circle
1,3.4,1.66927,0.64177,42.3995,41.7318,0.0478,15,Circle
1,3.45,1.69427,0.65844,43.0345,42.3568,0.0491,15,Circle
1,3.5,1.71927,0.69663,43.6696,42.9818,0.0519,15,Circle
1,3.55,1.74427,0.67517,44.3046,43.6069,0.0503,15,Circle
1,3.6,1.76927,0.58248,44.9395,44.2318,0.0434,15,Circle
1,3.65,1.79427,0.62473,45.5745,44.8568,0.0466,15,Circle
1,3.7,1.81927,0.59598,46.2095,45.4818,0.0444,15,Circle
1,3.75,1.84427,0.60699,46.8446,46.1069,0.0452,15,Circle
1,3.8,1.86927,0.65692,47.4795,46.7318,0.049,15,Circle
1,3.85,1.89427,0.54031,48.1145,47.3568,0.0403,15,Circle
1,3.9,1.91927,0.59829,48.7495,47.9818,0.0446,15,Circle
1,3.95,1.94427,0.65924,49.3846,48.6069,0.0491,15,Circle
1,4,1.96927,0.62657,50.0195,49.2318,0.0467,15,Circle
1,4.05,1.99427,0.58971,50.6545,49.8568,0.044,15,Circle
1,4.1,2.01927,0.63208,51.2895,50.4818,0.0471,15,Circle
1,4.15,2.04428,0.67609,51.9246,51.1069,0.0504,15,Circle
1,4.2,2.06927,0.71055,52.5596,51.7318,0.053,15,Circle
1,4.25,2.09427,0.57552,53.1945,52.3568,0.0429,15,Circle
1,4.3,2.11927,0.64438,53.8295,52.9818,0.048,15,Circle
1,4.35,2.14427,0.66803,54.4646,53.6069,0.0498,15,Circle
1,4.4,2.16927,0.60276,55.0996,54.2319,0.0449,15,Circle
1,4.45,2.19427,0.6068,55.7345,54.8568,0.0452,15,Circle
1,4.5,2.21927,0.58994,56.3695,55.4818,0.044,15,Circle
1,4.55,2.24427,0.59839,57.0045,56.1068,0.0446,15,Circle
1,4.6,2.26927,0.62255,57.6396,56.7318,0.0464,15,Circle
1,4.65,2.29427,0.62842,58.2745,57.3568,0.0468,15,Circle
1,4.7,2.31927,0.67203,58.9095,57.9818,0.0501,15,Circle
1,4.75,2.34427,0.63616,59.5445,58.6068,0.0474,15,Circle
1,4.8,2.36927,0.58973,60.1796,59.2319,0.044,15,Circle
1,4.85,2.39427,0.5981,60.8145,59.8568,0.0446,15,Circle
1,4.9,2.41927,0.61683,61.4495,60.4818,0.046,15,Circle
1,4.95,2.44427,0.62551,62.0845,61.1068,0.0466,15,Circle
1,5,2.46928,0.64773,62.7196,61.7319,0.0483,15,Circle
1,5.05,2.49427,0.58533,63.3546,62.3568,0.0436,15,Circle
1,5.1,2.51927,0.60235,63.9895,62.9818,0.0449,15,Circle
1,5.15,2.54427,0.57524,64.6245,63.6068,0.0429,15,Circle
1,5.2,2.56927,0.61717,65.2596,64.2318,0.046,15,Circle
1,5.25,2.59427,0.62614,65.8946,64.8569,0.0467,15,Circle
1,5.3,2.61927,0.65958,66.5295,65.4818,0.0492,15,Circle
1,5.35,2.64427,0.69039,67.1645,66.1068,0.0515,15,Circle
1,5.4,2.66927,0.64444,67.7995,66.7318,0.048,15,Circle
1,5.45,2.69427,0.63121,68.4346,67.3569,0.047,15,Circle
1,5.5,2.71927,0.64532,69.0695,67.9818,0.0481,15,Circle
1,5.55,2.74427,0.61003,69.7045,68.6068,0.0455,15,Circle
1,5.6,2.76927,0.65025,70.3395,69.2318,0.0485,15,Circle
1,5.65,2.79427,0.6252,70.9746,69.8569,0.0466,15,Circle
1,5.7,2.81927,0.66741,71.6095,70.4818,0.0497,15,Circle
1,5.75,2.84427,0.62679,72.2445,71.1068,0.0467,15,Circle
1,5.8,2.86927,0.60532,72.8796,71.7318,0.0451,15,Circle
1,5.85,2.89428,0.64973,73.5146,72.3569,0.0484,15,Circle
1,5.9,2.91927,0.60022,74.1496,72.9818,0.0447,15,Circle
1,5.95,2.94427,0.58991,74.7845,73.6068,0.044,15,Circle
1,6,2.96927,0.62788,75.4195,74.2318,0.0468,15,Circle
1,6.05,2.99427,0.62285,76.0546,74.8568,0.0464,15,Circle
1,6.1,3.01927,0.66406,76.6896,75.4818,0.0495,15,Circle
1,6.15,3.04427,0.65507,77.3245,76.1068,0.0488,15,Circle
1,6.2,3.06927,0.70382,77.9595,76.7318,0.0525,15,Circle
1,6.25,3.09427,0.66899,78.5946,77.3568,0.0499,15,Circle
1,6.3,3.11927,0.67992,79.2295,77.9818,0.0507,15,Circle
1,6.35,3.14427,0.69703,79.8645,78.6068,0.052,15,Circle
1,6.4,3.16927,0.73197,80.4996,79.2318,0.0546,15,Circle
1,6.45,3.19427,0.72301,81.1345,79.8568,0.0539,15,Circle
1,6.5,3.21927,0.7036,81.7696,80.4819,0.0524,15,Circle
1,6.55,3.24427,0.76563,82.4045,81.1068,0.0571,15,Circle
1,6.6,3.26927,0.8245,83.0395,81.7318,0.0615,15,Circle
1,6.65,3.29427,0.77226,83.6746,82.3568,0.0576,15,Circle
1,6.7,3.31927,0.72707,84.3096,82.9819,0.0542,15,Circle
1,6.75,3.34427,0.78101,84.9445,83.6068,0.0582,15,Circle
1,6.8,3.36927,0.80959,85.5795,84.2318,0.0603,15,Circle
1,6.85,3.39427,0.83774,86.2145,84.8568,0.0624,15,Circle
1,6.9,3.41927,0.77413,86.8495,85.4818,0.0577,15,Circle
1,6.95,3.44427,0.69462,87.4846,86.1068,0.0518,15,Circle
1,7,3.46927,0.7165,88.1195,86.7318,0.0534,15,Circle
1,7.05,3.49427,0.73826,88.7545,87.3568,0.055,15,Circle
1,7.1,3.51927,0.80233,89.3896,87.9819,0.0598,15,Circle
1,7.15,3.54427,0.85075,90.0246,88.6069,0.0634,15,Circle
1,7.2,3.56927,0.77597,90.6595,89.2318,0.0578,15,Circle
1,7.25,3.59427,0.7868,91.2946,89.8568,0.0586,15,Circle
1,7.3,3.61927,0.87622,91.9296,90.4818,0.0653,15,Circle
1,7.35,3.64427,0.76387,92.5646,91.1069,0.0569,15,Circle
1,7.4,3.66927,0.81947,93.1995,91.7318,0.0611,15,Circle
1,7.45,3.69427,0.85828,93.8345,92.3568,0.064,15,Circle
1,7.5,3.71927,0.81579,94.4696,92.9818,0.0608,15,Circle
1,7.55,3.74427,0.82532,95.1046,93.6069,0.0615,15,Circle
1,7.6,3.76927,0.80925,95.7395,94.2318,0.0603,15,Circle
1,7.65,3.79427,0.8285,96.3745,94.8568,0.0618,15,Circle
1,7.7,3.81927,0.80013,97.0095,95.4818,0.0596,15,Circle
1,7.75,3.84427,0.80903,97.6446,96.1068,0.0603,15,Circle
1,7.8,3.86927,0.76743,98.2796,96.7318,0.0572,15,Circle
1,7.85,3.89427,0.79434,98.9145,97.3568,0.0592,15,Circle
1,7.9,3.91927,0.79174,99.5495,97.9818,0.059,15,Circle
1,7.95,3.94427,0.78241,100.1846,98.6068,0.0583,15,Circle
1,8,3.96927,0.82282,100.8196,99.2319,0.0613,15,Circle
1,8.05,3.99427,0.77597,101.4545,99.8568,0.0578,15,Circle
1,8.1,4.01927,0.80661,102.0896,100.4819,0.0601,15,Circle
1,8.15,4.04427,0.81203,102.7246,101.1068,0.0605,15,Circle
1,8.2,4.06927,0.86269,103.3596,101.7319,0.0643,15,Circle
1,8.25,4.09427,0.82012,103.9945,102.3568,0.0611,15,Circle
1,8.3,4.11927,0.83647,104.6295,102.9818,0.0623,15,Circle
1,8.35,4.14427,0.82695,105.2645,103.6068,0.0616,15,Circle
1,8.4,4.16927,0.85293,105.8996,104.2318,0.0636,15,Circle
1,8.45,4.19427,0.78617,106.5345,104.8568,0.0586,15,Circle
1,8.5,4.21927,0.82833,107.1695,105.4818,0.0617,15,Circle
1,8.55,4.24427,0.80376,107.8045,106.1068,0.0599,15,Circle
1,8.6,4.26927,0.82275,108.4396,106.7319,0.0613,15,Circle
1,8.65,4.29427,0.8345,109.0746,107.3568,0.0622,15,Circle
1,8.7,4.31927,0.84647,109.7095,107.9818,0.0631,15,Circle
1,8.75,4.34427,0.8436,110.3445,108.6068,0.0629,15,Circle
1,8.8,4.36927,0.8454,110.9796,109.2319,0.063,15,Circle
1,8.85,4.39427,0.88261,111.6146,109.8569,0.0658,15,Circle
1,8.9,4.41927,0.85968,112.2495,110.4818,0.0641,15,Circle
1,8.95,4.44427,0.88428,112.8846,111.1068,0.0659,15,Circle
1,9,4.46927,0.89491,113.5196,111.7319,0.0667,15,Circle
1,9.05,4.49427,0.89744,114.1546,112.3569,0.0669,15,Circle
1,9.1,4.51927,0.89479,114.7895,112.9818,0.0667,15,Circle
1,9.15,4.54427,0.88189,115.4245,113.6068,0.0657,15,Circle
1,9.2,4.56927,0.88291,116.0596,114.2319,0.0658,15,Circle
1,9.25,4.59427,0.90661,116.6946,114.8569,0.0676,15,Circle
1,9.3,4.61927,0.90745,117.3295,115.4818,0.0676,15,Circle
1,9.35,4.64427,0.91862,117.9645,116.1068,0.0685,15,Circle
1,9.4,4.66927,0.92988,118.5996,116.7318,0.0693,15,Circle
1,9.45,4.69427,0.94756,119.2346,117.3568,0.0706,15,Circle
1,9.5,4.71927,0.94895,119.8696,117.9819,0.0707,15,Circle
1,9.55,4.74427,0.97993,120.5045,118.6068,0.073,15,Circle
1,9.6,4.76927,0.98021,121.1396,119.2319,0.0731,15,Circle
1,9.65,4.79427,0.98363,121.7746,119.8568,0.0733,15,Circle
1,9.7,4.81927,1.0023,122.4096,120.4819,0.0747,15,Circle
1,9.75,4.84427,1.01042,123.0445,121.1068,0.0753,15,Circle
1,9.8,4.86927,1.01023,123.6796,121.7319,0.0753,15,Circle
1,9.85,4.89427,1.00639,124.3146,122.3568,0.075,15,Circle
1,9.9,4.91927,1.01217,124.9496,122.9819,0.0754,15,Circle
1,9.95,4.94427,1.02142,125.5845,123.6068,0.0761,15,Circle
1,10,4.96927,1.04285,126.2195,124.2318,0.0777,15,Circle
1,10.05,4.99427,1.04308,126.8546,124.8569,0.0777,15,Circle
1,10.1,5.01927,1.07187,127.4895,125.4818,0.0799,15,Circle
1,10.15,5.04427,1.08179,128.1245,126.1068,0.0806,15,Circle
1,10.2,5.06927,1.10028,128.7595,126.7318,0.082,15,Circle
1,10.25,5.09427,1.1082,129.3946,127.3569,0.0826,15,Circle
1,10.3,5.11927,1.1342,130.0296,127.9819,0.0845,15,Circle
1,10.35,5.14427,1.14002,130.6646,128.6068,0.085,15,Circle
1,10.4,5.16927,1.12751,131.2995,129.2318,0.084,15,Circle
1,10.45,5.19428,1.13909,131.9346,129.8569,0.0849,15,Circle
1,10.5,5.21927,1.18674,132.5696,130.4819,0.0885,15,Circle
1,10.55,5.24427,1.20821,133.2045,131.1068,0.0901,15,Circle
1,10.6,5.26927,1.22292,133.8395,131.7318,0.0912,15,Circle
1,10.65,5.29427,1.20342,134.4745,132.3568,0.0897,15,Circle
1,10.7,5.31927,1.20171,135.1096,132.9818,0.0896,15,Circle
1,10.75,5.34427,1.20439,135.7445,133.6068,0.0898,15,Circle
1,10.8,5.36927,1.21478,136.3795,134.2318,0.0905,15,Circle
1,10.85,5.39427,1.26054,137.0145,134.8568,0.094,15,Circle
1,10.9,5.41927,1.27276,137.6496,135.4819,0.0949,15,Circle
1,10.95,5.44427,1.27322,138.2845,136.1068,0.0949,15,Circle
1,11,5.46927,1.28842,138.9195,136.7318,0.096,15,Circle
1,11.05,5.49427,1.31565,139.5545,137.3568,0.0981,15,Circle
1,11.1,5.51927,1.32766,140.1896,137.9819,0.099,15,Circle
1,11.15,5.54427,1.31806,140.8246,138.6068,0.0982,15,Circle
1,11.2,5.56927,1.34431,141.4595,139.2318,0.1002,15,Circle
1,11.25,5.59427,1.36679,142.0945,139.8568,0.1019,15,Circle
1,11.3,5.61927,1.39643,142.7296,140.4819,0.1041,15,Circle
1,11.35,5.64427,1.40429,143.3645,141.1068,0.1047,15,Circle
1,11.4,5.66927,1.39139,143.9995,141.7318,0.1037,15,Circle
1,11.45,5.69427,1.43179,144.6345,142.3568,0.1067,15,Circle
1,11.5,5.71927,1.47329,145.2696,142.9819,0.1098,15,Circle
1,11.55,5.74427,1.43127,145.9046,143.6069,0.1067,15,Circle
1,11.6,5.76927,1.40876,146.5395,144.2318,0.105,15,Circle
1,11.65,5.79427,1.44357,147.1745,144.8568,0.1076,15,Circle
1,11.7,5.81927,1.46207,147.8095,145.4818,0.109,15,Circle
1,11.75,5.84427,1.48541,148.4446,146.1069,0.1107,15,Circle
1,11.8,5.86927,1.49613,149.0795,146.7318,0.1115,15,Circle
1,11.85,5.89427,1.51979,149.7145,147.3568,0.1133,15,Circle
1,11.9,5.91927,1.51915,150.3495,147.9818,0.1132,15,Circle
1,11.95,5.94428,1.51837,150.9846,148.6069,0.1132,15,Circle
1,12,5.96927,1.56022,151.6196,149.2319,0.1163,15,Circle
1,12.05,5.99427,1.60231,152.2546,149.8569,0.1194,15,Circle
1,12.1,6.01927,1.61416,152.8895,150.4818,0.1203,15,Circle
1,12.15,6.04427,1.62147,153.5246,151.1069,0.1209,15,Circle
1,12.2,6.06927,1.614,154.1596,151.7319,0.1203,15,Circle
1,12.25,6.09427,1.61723,154.7945,152.3568,0.1205,15,Circle
1,12.3,6.11927,1.63274,155.4295,152.9818,0.1217,15,Circle
1,12.35,6.14427,1.63121,156.0646,153.6069,0.1216,15,Circle
1,12.4,6.16927,1.63701,156.6995,154.2318,0.122,15,Circle
1,12.45,6.19427,1.6493,157.3345,154.8568,0.1229,15,Circle
1,12.5,6.21927,1.69547,157.9695,155.4818,0.1264,15,Circle
1,12.55,6.24427,1.71868,158.6046,156.1068,0.1281,15,Circle
1,12.6,6.26927,1.72555,159.2396,156.7319,0.1286,15,Circle
1,12.65,6.29427,1.74118,159.8745,157.3568,0.1298,15,Circle
1,12.7,6.31927,1.77423,160.5095,157.9818,0.1322,15,Circle
1,12.75,6.34427,1.76159,161.1445,158.6068,0.1313,15,Circle
1,12.8,6.36928,1.76779,161.7796,159.2319,0.1318,15,Circle
1,12.85,6.39427,1.81489,162.4146,159.8569,0.1353,15,Circle
1,12.9,6.41927,1.82542,163.0495,160.4818,0.1361,15,Circle
1,12.95,6.44427,1.85811,163.6845,161.1068,0.1385,15,Circle
1,13,6.46927,1.88727,164.3196,161.7319,0.1407,15,Circle
1,13.05,6.49427,1.91323,164.9546,162.3569,0.1426,15,Circle
1,13.1,6.51927,1.924,165.5895,162.9818,0.1434,15,Circle
1,13.15,6.54427,1.95225,166.2245,163.6068,0.1455,15,Circle
1,13.2,6.56927,1.99867,166.8596,164.2318,0.149,15,Circle
1,13.25,6.59427,2.04674,167.4946,164.8569,0.1526,15,Circle
1,13.3,6.61927,2.07101,168.1295,165.4818,0.1544,15,Circle
1,13.35,6.64427,2.09071,168.7645,166.1068,0.1558,15,Circle
1,13.4,6.66927,2.09539,169.3995,166.7318,0.1562,15,Circle
1,13.45,6.69428,2.10338,170.0346,167.3569,0.1568,15,Circle
1,13.5,6.71927,2.1564,170.6695,167.9818,0.1607,15,Circle
1,13.55,6.74427,2.14977,171.3045,168.6068,0.1602,15,Circle
1,13.6,6.76927,2.1699,171.9395,169.2318,0.1617,15,Circle
1,13.65,6.79427,2.21578,172.5746,169.8569,0.1652,15,Circle
1,13.7,6.81927,2.25264,173.2095,170.4818,0.1679,15,Circle
1,13.75,6.84427,2.23232,173.8445,171.1068,0.1664,15,Circle
1,13.8,6.86927,2.28259,174.4795,171.7318,0.1701,15,Circle
1,13.85,6.89427,2.29396,175.1146,172.3569,0.171,15,Circle
1,13.9,6.91927,2.28382,175.7495,172.9818,0.1702,15,Circle
1,13.95,6.94427,2.30748,176.3845,173.6068,0.172,15,Circle
1,14,6.96927,2.32735,177.0195,174.2318,0.1735,15,Circle
1,14.05,6.99427,2.33667,177.6546,174.8569,0.1742,15,Circle
1,14.1,7.01927,2.36617,178.2896,175.4818,0.1764,15,Circle
1,14.15,7.04427,2.44488,178.9245,176.1068,0.1822,15,Circle
1,14.2,7.06927,2.46685,179.5595,176.7318,0.1839,15,Circle
1,14.25,7.09427,2.45685,180.1945,177.3568,0.1831,15,Circle
1,14.3,7.11928,2.4455,180.8296,177.9819,0.1823,15,Circle
1,14.35,7.14427,2.51421,181.4645,178.6068,0.1874,15,Circle
1,14.4,7.16927,2.51198,182.0995,179.2318,0.1872,15,Circle
1,14.45,7.19427,2.54099,182.7345,179.8568,0.1894,15,Circle
1,14.5,7.21928,2.53112,183.3696,180.4819,0.1887,15,Circle
1,14.55,7.24427,2.57291,184.0046,181.1069,0.1918,15,Circle
1,14.6,7.26927,2.58457,184.6395,181.7318,0.1926,15,Circle
1,14.65,7.29427,2.61013,185.2745,182.3568,0.1946,15,Circle
1,14.7,7.31927,2.61572,185.9096,182.9819,0.195,15,Circle
1,14.75,7.34427,2.57829,186.5446,183.6069,0.1922,15,Circle
1,14.8,7.36927,2.51387,187.1795,184.2318,0.1874,15,Circle
1,14.85,7.39427,2.56442,187.8145,184.8568,0.1911,15,Circle
1,14.9,7.41927,2.59559,188.4495,185.4818,0.1935,15,Circle
1,14.95,7.44427,2.59111,189.0845,186.1068,0.1931,15,Circle
1,15,7.46927,2.65957,189.7195,186.7318,0.1982,15,Circle
1,15.05,7.49427,2.6966,190.3545,187.3568,0.201,15,Circle
1,15.1,7.51927,2.6938,190.9895,187.9818,0.2008,15,Circle
1,15.15,7.54428,2.70855,191.6246,188.6069,0.2019,15,Circle
1,15.2,7.56927,2.66263,192.2595,189.2318,0.1985,15,Circle
1,15.25,7.59427,2.6596,192.8945,189.8568,0.1982,15,Circle
1,15.3,7.61927,2.67931,193.5295,190.4818,0.1997,15,Circle
1,15.35,7.64428,2.75015,194.1646,191.1069,0.205,15,Circle
1,15.4,7.66927,2.82402,194.7995,191.7318,0.2105,15,Circle
1,15.45,7.69427,2.89607,195.4345,192.3568,0.2159,15,Circle
1,15.5,7.71927,2.83463,196.0695,192.9818,0.2113,15,Circle
1,15.55,7.74427,2.85487,196.7046,193.6069,0.2128,15,Circle
1,15.6,7.76927,2.83339,197.3396,194.2318,0.2112,15,Circle
1,15.65,7.79427,2.87872,197.9745,194.8568,0.2146,15,Circle
1,15.7,7.81927,2.9638,198.6095,195.4818,0.2209,15,Circle
1,15.75,7.84427,3.04191,199.2446,196.1069,0.2267,15,Circle
1,15.8,7.86927,3.13202,199.8795,196.7318,0.2335,15,Circle
1,15.85,7.89427,3.17593,200.5145,197.3568,0.2367,15,Circle
1,15.9,7.91927,3.26349,201.1495,197.9818,0.2433,15,Circle
1,15.95,7.94427,3.35414,201.7846,198.6068,0.25,15,Circle
1,16,7.96928,3.47846,202.4196,199.2319,0.2593,15,Circle
1,16.05,7.99427,3.51816,203.0545,199.8568,0.2622,15,Circle
1,16.1,8.01927,3.67599,203.6895,200.4818,0.274,15,Circle
1,16.15,8.04427,3.69527,204.3245,201.1068,0.2754,15,Circle
1,16.2,8.06927,3.84773,204.9595,201.7318,0.2868,15,Circle
1,16.25,8.09427,3.94425,205.5945,202.3568,0.294,15,Circle
1,16.3,8.11927,3.99546,206.2295,202.9818,0.2978,15,Circle
2,Time,Displacement,Force,Tensile displacement,Tensile strain (Displacement),Tensile stress,15,Circle
2,(s),(in),(lbf),(mm),(%),(MPa),15,Circle
2,0,0,-0.0003,0,0,0,15,Circle
2,0.05,0.00271,0.08163,0.0688,0.0677,0.0061,15,Circle
2,0.1,0.01935,0.07835,0.4916,0.4838,0.0058,15,Circle
2,0.15,0.04429,0.08415,1.125,1.1073,0.0063,15,Circle
2,0.2,0.06944,0.11317,1.7637,1.7359,0.0084,15,Circle
2,0.25,0.09448,0.15794,2.3997,2.3619,0.0118,15,Circle
2,0.3,0.11948,0.19869,3.0349,2.9871,0.0148,15,Circle
2,0.35,0.14449,0.2132,3.67,3.6122,0.0159,15,Circle
2,0.4,0.16949,0.2348,4.305,4.2372,0.0175,15,Circle
2,0.45,0.19449,0.27242,4.9399,4.8621,0.0203,15,Circle
2,0.5,0.21949,0.30754,5.5749,5.4871,0.0229,15,Circle
2,0.55,0.24449,0.34028,6.21,6.1122,0.0254,15,Circle
2,0.6,0.26949,0.08794,6.845,6.7372,0.0066,15,Circle
2,0.65,0.29449,0.10916,7.4799,7.3621,0.0081,15,Circle
2,0.7,0.31949,0.17261,8.1149,7.9871,0.0129,15,Circle
2,0.75,0.34449,0.21506,8.75,8.6122,0.016,15,Circle
2,0.8,0.36949,0.27306,9.385,9.2372,0.0204,15,Circle
2,0.85,0.39449,0.31813,10.0199,9.8622,0.0237,15,Circle
2,0.9,0.41948,0.23916,10.6549,10.4871,0.0178,15,Circle
2,0.95,0.44449,0.27427,11.29,11.1122,0.0204,15,Circle
2,1,0.46949,0.22387,11.925,11.7372,0.0167,15,Circle
2,1.05,0.49449,0.06337,12.56,12.3622,0.0047,15,Circle
2,1.1,0.51949,0.1187,13.1949,12.9871,0.0088,15,Circle
2,1.15,0.54449,0.1726,13.8299,13.6121,0.0129,15,Circle
2,1.2,0.56949,0.219,14.465,14.2372,0.0163,15,Circle
2,1.25,0.59449,0.26706,15.0999,14.8622,0.0199,15,Circle
2,1.3,0.61949,0.16924,15.7349,15.4871,0.0126,15,Circle
2,1.35,0.64449,0.11321,16.3699,16.1121,0.0084,15,Circle
2,1.4,0.66949,0.17736,17.0049,16.7372,0.0132,15,Circle
2,1.45,0.69449,0.23777,17.64,17.3622,0.0177,15,Circle
2,1.5,0.71949,0.27957,18.2749,17.9871,0.0208,15,Circle
2,1.55,0.74448,0.18925,18.9099,18.6121,0.0141,15,Circle
2,1.6,0.76949,0.24712,19.545,19.2372,0.0184,15,Circle
2,1.65,0.79449,0.27697,20.18,19.8622,0.0206,15,Circle
2,1.7,0.81949,0.31015,20.8149,20.4871,0.0231,15,Circle
2,1.75,0.84448,0.36183,21.4499,21.1121,0.027,15,Circle
2,1.8,0.86949,0.39903,22.0849,21.7371,0.0297,15,Circle
2,1.85,0.89449,0.3176,22.72,22.3622,0.0237,15,Circle
2,1.9,0.91949,0.38443,23.3549,22.9872,0.0287,15,Circle
2,1.95,0.94449,0.43318,23.9899,23.6121,0.0323,15,Circle
2,2,0.96949,0.4875,24.6249,24.2371,0.0363,15,Circle
2,2.05,0.99449,0.50742,25.26,24.8622,0.0378,15,Circle
2,2.1,1.01949,0.42356,25.895,25.4872,0.0316,15,Circle
2,2.15,1.04449,0.50177,26.5299,26.1121,0.0374,15,Circle
2,2.2,1.06948,0.56558,27.1649,26.7371,0.0422,15,Circle
2,2.25,1.09449,0.62089,27.8,27.3622,0.0463,15,Circle
2,2.3,1.11949,0.66294,28.4349,27.9871,0.0494,15,Circle
2,2.35,1.14449,0.33055,29.0699,28.6121,0.0246,15,Circle
2,2.4,1.16949,0.38276,29.7049,29.2371,0.0285,15,Circle
