time_s,pull_point_y_m,displacement_m,displacement_in,applied_force_n,applied_force_lbf,target_pull_y_m,base_center_y_m,base_bottom_y_m,base_top_y_m
0.0,0.3680682708074323,-0.00015682944933387288,-0.0061743877690501135,6.648325743890228,1.4946030838684834,0.3682251002567662,-0.0002316553323955354,-0.07643165543239555,0.07596834476760447
0.004166666666666667,0.3678371388040481,-0.00038796145271807747,-0.015274072941656594,11.638004000806156,2.616327379214803,0.36833093359009955,-0.0004618829961526591,-0.07666188309615267,0.07573811710384735
0.008333333333333333,0.36325710900595565,-0.004967991250810544,-0.19559020672482458,18.543049843532582,4.16864343717518,0.36843676692343286,-0.0007846242063913375,-0.07698462430639134,0.07541537589360868
0.0125,0.362256775899436,-0.00596832435733019,-0.23497339989488938,37.42701285546251,8.413927203426638,0.3685426002567662,0.003165594576178761,-0.07303440552382125,0.07936559467617878
0.016666666666666666,0.3441626247070674,-0.024062475549698814,-0.9473415570747565,-452.4313120536322,-101.71060508812334,0.3686484335900995,0.020291117014264184,-0.05590888308573583,0.0964911171142642
0.020833333333333332,0.2645943193825245,-0.10363078087424171,-4.079952002922902,-1309.4174558166433,-294.3687543188305,0.3687542669234329,0.032778563845709915,-0.0434214362542901,0.10897856394570993
0.025,0.23763800927907164,-0.13058709097769455,-5.141224054239943,-212.53831677625266,-47.78051436272236,0.3688601002567662,0.027915853218558783,-0.048284146881441226,0.1041158533185588
0.029166666666666667,0.30397881741867816,-0.06424628283808803,-2.529381214097954,892.9009571753979,200.73212047557956,0.36896593359009955,0.020409298737474796,-0.055790701362525216,0.09660929883747481
0.03333333333333333,0.27887678975745556,-0.08934831049931063,-3.517650019657899,675.7261622844854,151.90928436819425,0.36907176692343285,0.03069925133910468,-0.04550074876089533,0.1068992514391047
0.0375,0.1852643189828322,-0.182960781273934,-7.203180365115513,-664.1846972689233,-149.3146598162201,0.3691776002567662,0.0354695514196771,-0.04073044868032291,0.11166955151967711
0.041666666666666664,0.24977020453598764,-0.11845489572077855,-4.663578571684195,573.4434681394283,128.9152200000234,0.3692834335900995,0.020676626663950995,-0.05552337343604902,0.09687662676395101
0.04583333333333333,0.31296293469465153,-0.05526216556211466,-2.1756758095320734,1609.0716587537408,361.73369897659234,0.3693892669234329,0.023795784390231584,-0.05240421570976843,0.0999957844902316
